battery,num,idx,cap,v_mean,v_max,v_min,i_mean,i_max,t_mean,t_max,t_min,dur,pts,ce
B0005,50,158,1.7673642076278957,3.558336657621618,4.199365021329158,2.674271233724938,1.9267295232904682,2.022483480851903,32.66698125020078,39.18287352945846,24.833281081823134,3301.579,353,98.30016408762141
B0005,51,162,1.7570177850353066,3.554013138622869,4.19902365945384,2.6309416727017187,1.926172441865584,2.0168041459037114,32.28423408691397,38.951564804030774,24.361616832363048,3283.563,351,98.98990726405908
B0005,52,166,1.7468706179837907,3.552376095886298,4.199432142144215,2.6629725743154204,1.9202943078313002,2.0172800396238526,32.00739178780946,38.607510759873634,24.019157444608588,3275.125,350,99.25977951806009
B0005,53,170,1.7417172507457144,3.549618661283733,4.199640922827531,2.612942119873717,1.9201149196706926,2.0159193745006387,32.06387071886056,38.920359903369054,24.006646494284762,3265.656,349,99.42069253981892
B0005,54,174,1.7364225056478186,3.54938103086703,4.199305653118061,2.6157198442661476,1.9144411095695255,2.0206059195730015,32.43754560319043,39.23273115358871,24.328038456694348,3266.093,349,99.77583181792905
B0005,55,178,1.7263217239235826,3.5472118680418956,4.198949734540481,2.6287695472774453,1.908381358995133,2.017554048083073,32.16809876635083,38.964927068400804,24.121591093765634,3257.594,348,99.44055521737411
B0005,56,182,1.7158065389330133,3.5467052098640246,4.19834220599025,2.6655106679421823,1.9022223526493423,2.016416703030436,32.05752645824972,38.83927283461771,23.971565610462942,3248.593,347,99.18375683343358
B0005,57,186,1.710533351135192,3.544629653883431,4.198995776266302,2.650495153350403,1.902069533708128,2.0170229987437884,31.975920928072714,38.82796377704433,23.83541998401671,3238.766,346,99.47120463335224
B0005,58,190,1.706014499648521,3.5436291614253204,4.19916986492694,2.643236235233877,1.8965332154034205,2.016783933430818,32.21689335291319,39.14007944734004,23.956923878018035,3240.14,346,99.7019777310627
B0005,59,194,1.7003110272642588,3.5444946147995258,4.199246833083063,2.656450207001938,1.8959927229678666,2.0199829306240713,32.55632993697177,39.349611598028886,24.465118009505925,3230.109,345,99.73029196880367
B0005,60,198,1.6945798601797895,3.5409201846556857,4.1992551886401595,2.626177688152069,1.8900332987976025,2.016448312230377,32.40048085325998,39.29444535878087,24.267851748683743,3229.7810000000027,345,99.66291198713824
B0005,61,202,1.6849029086609286,3.541195668799061,4.199610827671791,2.6582230344240045,1.8893934935378442,2.0264654916334726,32.29371860868794,39.10487658009542,24.14386556947967,3212.469,343,99.45738804812906
B0005,62,206,1.6744741591159717,3.540671044783382,4.1994453812630566,2.695100237338448,1.877705395568618,2.017330650607364,32.136071448067796,39.0462609369598,23.934085583884677,3213.219,343,99.16207867892996
B0005,63,210,1.6745692479879102,3.5376048790268775,4.198991968341307,2.639091813583503,1.8831949982887424,2.0225787607034706,32.38268549723498,39.398032192832,24.080595341823642,3203.578,342,99.68674668744943
B0005,64,214,1.663716375981405,3.538422485261741,4.197785116892181,2.6857210282450983,1.8764452364443795,2.0158674131052456,32.30899951427637,39.10678394120843,24.428816535813286,3195.125,341,99.69474746496772
B0005,65,216,1.659013868748246,3.53928626988912,4.201331130571617,2.69017866510873,1.870973160299051,2.016878594815316,32.56636929496716,39.44448954135193,24.3288116844709,3195.3129999999946,341,99.38821979067704
B0005,66,220,1.6538540573335014,3.533690170241391,4.199339974904826,2.639895313359579,1.8705690143479228,2.0190191551299326,32.46542951751835,39.509602016775695,24.124885387020978,3186.297,340,99.44356931630438
B0005,67,224,1.642653782130131,3.534367734544495,4.198916244859707,2.68991452927918,1.8640262698477292,2.0179820220655023,32.347056454418095,39.334865362245324,23.980294072799666,3176.438,339,99.35733276975594
B0005,68,228,1.6378578430223698,3.5312941932103548,4.198537488587242,2.65935818848874,1.8637043892758263,2.0158401305926343,32.371538940646154,39.43723270017243,23.969183667109306,3167.593,338,99.40012506459126
B0005,69,232,1.6327350407099108,3.5309134771684274,4.198943932259475,2.6657030585650423,1.857873177974908,2.0192083553177325,32.45549347979197,39.51375235624076,24.037074564457942,3167.719,338,99.74864319986727
B0005,70,236,1.6277528915533617,3.5287226893409893,4.199579806494986,2.642986759012803,1.8572543412119842,2.017754065523427,32.50017194695606,39.60170302810528,24.074008046047823,3159.077999999994,337,99.6319378271891
B0005,71,240,1.622125485521159,3.52625493581969,4.198782234828033,2.6311169118893036,1.8568772359904624,2.016206764491147,32.50100298369444,39.687463597582074,24.043536678896338,3148.829,336,99.67482273991193
B0005,72,244,1.6113256603765849,3.528684324337005,4.19910517813207,2.696157404617167,1.8449420023406096,2.018425729441905,32.4728927422438,39.53535075538898,24.007622451152475,3149.094,336,99.31694450190064
B0005,73,248,1.6065631397488385,3.525556939424901,4.198510853141954,2.6667596238241567,1.8444613866204569,2.0200094988659028,32.50480154634882,39.6502371632164,23.99346277596251,3140.547,335,99.355562476103
B0005,74,252,1.6015142233917594,3.5226805646793737,4.198732430468704,2.6403185448373043,1.8439309256979097,2.0160906793454063,32.51218336210202,39.69929058154853,23.977316018708777,3131.625,334,99.74562904060578
B0005,75,256,1.590369231400328,3.524673458789008,4.198799630396931,2.69892986372897,1.8371650795865604,2.017218805788003,32.45692821941515,39.56076309770468,23.92726467831658,3121.907,333,99.31316559390815
B0005,76,260,1.5857889968242211,3.5213155754526824,4.198753541225669,2.6682466504352993,1.8316434831262063,2.017576881832417,32.447059186431154,39.63708096307912,23.878754027011194,3122.125,333,99.30588468856197
B0005,77,264,1.5849430707374117,3.51803386486462,4.200309982421394,2.6479207279724903,1.8311750591767433,2.0163186530776205,32.32889654966259,39.43977047692484,23.90454749592773,3121.672,333,99.98196159090178
B0005,78,266,1.5955263892495937,3.5236841955396794,4.201124089732316,2.6741633856529066,1.8433261115953903,2.016322017667326,32.84488475360107,39.839022256254516,24.472949639670766,3120.86,333,100.9958059798039
B0005,79,270,1.5747301747801037,3.519146638240668,4.198150316653697,2.6892528956736257,1.8298408761937657,2.0160583834613157,32.31731555011648,39.41794949618613,23.81400684876703,3103.828,331,99.89047658730185
B0005,80,274,1.5649019950937946,3.516233648608237,4.198524048997099,2.688809122993162,1.823708460193854,2.0176016183677974,32.06376130177751,39.262781682151214,23.405971076202263,3095.094,330,98.46884456465693
B0005,81,278,1.5597659473370362,3.514773138461639,4.198840869468569,2.6743555987897745,1.8177240286719039,2.018404141903304,32.21997626855924,39.47237839941986,23.504268200620626,3095.781,330,99.31468713077251
B0005,82,282,1.5594815668184234,3.5132992979150073,4.198119631667182,2.6430294964336345,1.8179607964048694,2.016777852675889,32.7120225448885,40.037541469513684,23.986241979219916,3094.328,330,99.97913442119844
B0005,83,286,1.55468935359061,3.514484830704665,4.198320288264955,2.6584858447131823,1.8172828219040265,2.019500858990014,32.945022147355694,40.142730162011574,24.332016492731967,3086.531,329,99.99250151019463
B0005,84,290,1.5488741079890418,3.5109677353595243,4.1980467610750285,2.629782173759164,1.8110596769358045,2.025028692484549,32.857549597381336,40.1165626728546,24.210935532035016,3085.625,329,99.62779843286728
B0005,85,294,1.538236598942558,3.5109358749578012,4.199047008209673,2.6622967647315545,1.809523960162879,2.017188769565156,32.629663328789654,39.87503330866132,24.000424305912805,3067.203,327,99.32097858717276
B0005,86,298,1.527914258251028,3.509393098217416,4.197669918520713,2.682380966742509,1.8026791040807892,2.0203529496154493,32.379859014262976,39.61961987024145,23.66809609847637,3058.157,326,98.97870272334993
B0005,87,302,1.5285252629756445,3.5066782411556563,4.197600624105256,2.6401894768922713,1.8032065293561197,2.016749317444538,32.68215852457039,40.067324667444815,23.845674209557426,3058.812,326,99.7333875275993
B0005,88,306,1.522647325284378,3.5109885623008092,4.197985718630326,2.693769409137257,1.7966214118109363,2.016964364118414,32.99387423636739,40.24716716520102,24.23969113753901,3058.578,326,99.95815790966068
B0005,89,310,1.5174859938489869,3.510305462695178,4.198164128530042,2.695787450704935,1.7960332728517656,2.0177154474110517,33.04539707211165,40.30253125568348,24.30453859448875,3049.328,325,99.52227785145276
B0005,90,313,1.605818899130659,3.5222215314850214,4.222920057935785,2.6920548172137724,1.822944713643187,2.017087516284557,32.856295641052824,40.09418103142496,24.112523495131093,3177.219,339,105.78896388904302
B0005,91,316,1.5638491446744425,3.5163492154331264,4.200423045909808,2.629071246219689,1.8294710216423313,2.0177115857667665,33.33950238056361,40.52238496316615,24.719311536144843,3082.937,329,101.4444031709732
B0005,92,320,1.5480915247767786,3.5134397623234963,4.198372063670128,2.631343871050918,1.8163541106104555,2.0160877086861952,33.35156485472646,40.56886357314186,24.73538913848975,3074.266,328,99.33404284590725
B0005,93,324,1.5323755631868592,3.515137522009075,4.198353213898968,2.6983970036642315,1.8034084947236912,2.0174325692631547,33.147486361012966,40.27804845768325,24.494140877553082,3066.0,327,99.30360405506093
B0005,94,328,1.5269528268489705,3.50830390643132,4.197873789078739,2.6338485871981514,1.8027403040636887,2.017976023705107,33.007275861749356,40.2921849196155,24.254986942423244,3056.437,326,100.02533040073887
B0005,95,332,1.5169573017136326,3.509190808443004,4.197955644238241,2.671566207861818,1.7959087273263283,2.016684455267326,32.91990812745461,40.184384347174266,24.1488106351578,3048.219,325,99.65000062646725
B0005,96,336,1.5118975960142693,3.5068097579555353,4.197918434710392,2.6540810507928123,1.795435245909757,2.0185074328810417,32.99903328622305,40.320066232195046,24.205952380559673,3039.218,324,100.01289972379037
B0005,97,340,1.5065638960681105,3.50609090727422,4.197739340034368,2.656849703962618,1.7893867442508242,2.0206154364574687,33.03772281691292,40.336505612651585,24.228213693022468,3039.047,324,99.94203506177625
B0005,98,344,1.5015453526671363,3.5037157727265953,4.19785490446139,2.6363048614501152,1.7884515415769178,2.0174212119307557,33.07740307192613,40.43267631588412,24.25745983903501,3030.375,323,100.03568349044399
B0005,99,348,1.4908444050400238,3.5067479961367156,4.197306756122815,2.69951692300468,1.7816042586946859,2.0224772834102507,33.05467981523988,40.314538591575015,24.228985806758885,3021.0,322,99.63256361948191
B0005,100,352,1.485868384561201,3.5058813026542324,4.197528212001444,2.698216006032282,1.7753188621341638,2.0179249554704706,33.11570360624461,40.386661855917744,24.27409668200787,3021.75,322,99.97675313885009
B0005,101,356,1.480413677976106,3.504168333530808,4.19743662221161,2.6911707598773864,1.774316365086602,2.018486701026112,33.12942148982364,40.43384612547835,24.26045465629052,3012.265,321,99.97273609232693
B0005,102,360,1.4752095869031632,3.5030568931470634,4.197717228550219,2.690162319231471,1.7739323101229758,2.0172029187594718,33.130681310493344,40.44479269068758,24.246954155128837,3002.641,320,99.95329499535521
B0005,103,364,1.4859035988304024,3.4982324882487936,4.192454851360723,2.6355034454892072,1.7809908306486102,2.017032616337778,33.20069210329718,40.58499656066617,24.337824191545764,3012.0,321,101.05818408229392
B0005,104,367,1.4960918298136696,3.5065859365661325,4.202845001527377,2.6594753656507684,1.7879638259714314,2.020648432189961,33.78697527817091,40.99869158762305,25.05068794027295,3020.11,322,101.08048627630568
B0005,105,371,1.4808005946928984,3.501457140697961,4.197952808231904,2.644554999824577,1.780299388544082,2.018056806197647,33.673365085761986,40.997807625227495,24.845214918132577,3002.172000000006,320,99.14794539681809
B0005,106,375,1.4697543268466824,3.501658387162809,4.198017952345714,2.6719601666204564,1.7731170790561723,2.017916668624779,33.535818118317145,40.84213757482493,24.68293151974539,2992.703,319,99.6224963681188
B0005,107,379,1.4539012274845928,3.4966186408455298,4.192162800008929,2.6598211033173382,1.7707046619097417,2.027591717224413,33.32269982188509,40.69012464267011,24.442107279152207,2964.468,316,99.9037401455769
B0005,108,383,1.4541462067235693,3.4991645719433246,4.196993378341778,2.688360455508818,1.7601011563823776,2.017344770444764,33.346230327490304,40.69938049882204,24.375162099510042,2983.375,318,99.67082408906307
B0005,109,387,1.455023751906683,3.496080777360074,4.197603515102162,2.6376728619288525,1.7656363959382297,2.017072416845675,33.64948900485925,41.06026204078849,24.70475717255037,2975.297,317,100.4032906702687
B0005,110,391,1.449042163761236,3.4959014526387993,4.196406678544622,2.645120521151077,1.758865606625853,2.0179388823247932,33.79269513542102,41.19696040482682,24.851431185422516,2974.9850000000006,317,99.96418701977521
B0005,111,395,1.4386709371480566,3.49758697990267,4.197098662004674,2.698012437629632,1.7517161303689361,2.029098489464331,33.52446663707275,40.84446688602949,24.582992198113057,2966.25,316,99.53441468098978
B0005,112,399,1.433445432156979,3.4956989619989507,4.196909312093871,2.6928942772989077,1.751329545286535,2.025048878675005,33.39042251934235,40.764203830749366,24.38167771883123,2956.359,315,99.97657563979654
B0005,113,403,1.4333958900838095,3.492875380810072,4.197105220217278,2.6483923655058113,1.7512146419396462,2.0170494375017745,33.67370212742761,41.11212504270441,24.640411065560848,2956.344,315,100.39588485238684
B0005,114,407,1.42806487344776,3.49551076423368,4.196244829545076,2.6832134764261997,1.7446714395475946,2.017587381204539,33.91080564765892,41.27256611507568,24.932873139487384,2956.406,315,99.9271053416147
B0005,115,411,1.4229203181741186,3.4942333590450834,4.1968026018066595,2.684960445221862,1.7436703980732875,2.0245398824990146,33.7850680599871,41.15574924454392,24.80325379769347,2947.266,314,99.92431857702545
B0005,116,415,1.417429032731308,3.491197414255986,4.196227405416926,2.669922120529456,1.742586639640644,2.01689808000431,33.61126807392732,41.03237216951879,24.578577776974136,2937.984,313,99.96269373829169
B0005,117,419,1.412409228794446,3.4889094081576237,4.196558172556389,2.664105530655056,1.7420413740670528,2.0197651300783948,33.45598581472246,40.937269906716935,24.354940329833727,2929.125,312,99.94587454641976
B0005,118,423,1.412578792940193,3.487376295811431,4.196870541112335,2.634098605983684,1.742181032221019,2.0182280835485455,33.723267448788484,41.240704611971786,24.616751003686066,2928.454,312,100.33813442572577
B0005,119,427,1.4075983731469897,3.491994243745711,4.196795527524874,2.68378702970616,1.7358994681512463,2.0178512019397976,34.050076369857344,41.43649987692296,25.013633898401757,2929.375,312,99.9893892730311
B0005,120,431,1.4333920485221476,3.491585878898649,4.189287343772767,2.660031949282934,1.7568416780989415,2.017223089332264,33.889346908026745,41.16703904201915,25.159494190646395,2946.031,314,102.14081616835972
B0005,121,433,1.4382550176792908,3.495576227046425,4.201144545237731,2.650011641082063,1.7573416780114148,2.0257290511470427,34.067648550088656,41.36216559728765,25.21215090210571,2955.438,315,100.33460670686927
B0005,122,437,1.4173547174485526,3.4938988589692483,4.196925753814179,2.6936969083341418,1.7428335857439643,2.01734921830549,33.75168100943646,41.02198772703674,24.8439113089274,2937.625,313,98.92265979764707
B0005,123,441,1.406981663677643,3.49159162968384,4.196901090271507,2.697073130067154,1.7353504197544476,2.016959683770622,33.46482299584788,40.78818812957494,24.47190444990649,2929.078,312,99.61044789982606
B0005,124,445,1.4012037783587625,3.4885729299834787,4.196688955833435,2.6806995515145213,1.7344921598262548,2.0173176445033945,33.40210697922146,40.81506138506309,24.335820690902352,2918.375,311,99.92393917181401
B0005,125,449,1.3967008232726328,3.4869021151089825,4.196339302740304,2.6695398084864568,1.7281729028527344,2.0174893103299003,33.410688917712235,40.858374219876424,24.324432889352373,2919.812,311,100.01037316277836
B0005,126,453,1.391284788852726,3.4855485210036417,4.196181412764837,2.671695307817951,1.7327380581794602,2.0162082324346313,33.38984948261314,40.839876773287166,24.27764742305546,2900.422,309,99.95226387209716
B0005,127,457,1.3862287677978349,3.4838912547260388,4.195770804194879,2.661289185949965,1.7261256572869232,2.0178551648279797,33.3700433438796,40.85376069244676,24.239023397259928,2901.375,309,100.02006853739826
B0005,128,461,1.3804366761974138,3.483198941484065,4.195456241846729,2.667817533540102,1.7195921297098775,2.01649929452358,33.27215987470977,40.74795214258888,24.12349712975845,2901.187,309,99.88488681001854
B0005,129,465,1.3752364150256224,3.4836274447098883,4.19654355365607,2.684008069130594,1.7186729733031645,2.0162911974216766,33.222444215660225,40.68794001196382,24.053006415445992,2891.64,308,99.93111339113334
B0005,130,469,1.3705128024895008,3.480172442538601,4.194357133255019,2.6585256208771644,1.7177612585976265,2.0164165307282076,33.26207748383125,40.7810749453613,24.058082195374322,2882.906,307,100.13118576714635
B0005,131,473,1.3705085566270399,3.478452148610975,4.195863681881766,2.6372250579822927,1.7177329322613766,2.0166833595676397,33.312029905516525,40.88159339768709,24.086387020526896,2883.265,307,100.07240168835307
B0005,132,477,1.3647355108681518,3.4785782556105507,4.1955845546644195,2.6514257735606432,1.7110353118434487,2.0156447128046424,33.25287943255863,40.81191473576834,24.008188700976785,2882.969,307,99.90799201296896
B0005,133,481,1.375392016895762,3.4825195584604582,4.188483624251573,2.676384659108382,1.7185210755483786,2.015672372070857,33.745054045019884,41.11793533148924,24.719545529723796,2891.656,308,101.07990234787736
B0005,134,483,1.3861115151535393,3.4886823636752826,4.200346502821317,2.6949138502817815,1.726125961990839,2.01575998810726,33.88841975386692,41.248795355864885,24.843079939814473,2901.25,309,100.8371787302087
B0005,135,485,1.3698500035838939,3.4858502383832755,4.1981749992980655,2.6973343716306273,1.7120885729908761,2.016014837696764,33.7353756996425,41.16242984455477,24.576580515525826,2891.703,308,99.13285756870994
B0005,136,489,1.3647827949260758,3.478794177297151,4.195715092938243,2.642540259937964,1.71106364626804,2.0165238233233063,33.59131052719714,41.16437554618679,24.340286688400784,2883.016,307,99.95563610627394
B0005,137,493,1.3543220466259964,3.4812826020756744,4.195755769877104,2.699226257883075,1.7035375089466078,2.0182163733141314,33.32366688599416,40.864216180205034,24.03013803682012,2873.453,306,99.54122196971684
B0005,138,497,1.3546417018378962,3.480352041587074,4.195911764444989,2.676480329780849,1.7036071702962703,2.016150778973011,33.691961507697364,41.25434553511566,24.392658600566655,2874.031,306,100.34086273188092
B0005,139,501,1.3547039213192407,3.4781127815565127,4.195824004004723,2.642142168479886,1.7035685717882711,2.0176181286216193,33.887639684793655,41.45023191903855,24.647812199908287,2874.234,306,100.26770864829591
B0005,140,505,1.349314997503458,3.4765867130506125,4.196258226051591,2.644725254926797,1.702464907947373,2.017297732143782,33.67308060941856,41.27708509224051,24.39982529977077,2864.984,305,99.90205971925847
B0005,141,509,1.3441891937970554,3.4733769291841643,4.196612664794988,2.632270655366611,1.7015205789200152,2.017223266913469,33.411988203265814,41.064605154983276,24.071743981632668,2855.093,304,99.95355183553944
