battery,num,idx,cap,v_mean,v_max,v_min,i_mean,i_max,t_mean,t_max,t_min,dur,pts
B0018,119,287,1.3923101883333333,4.163487115140979,4.202657460212684,3.188456885948682,0.49820210999086356,3.6054524433063038,24.85258610041868,33.41426580080105,22.535778035137263,10340.328,1524
B0018,120,289,1.3817321576388888,4.162685147745989,4.203092140987594,3.191082078316965,0.5066488848634513,3.6100298777208812,24.773634709858584,33.3135615953415,22.41522594946502,10076.125,1476
B0018,121,293,1.3703633543055553,4.175489159278192,4.203011750737204,3.3305674151316507,0.46851626708495564,3.874766240393479,23.375868750307735,26.55517783008312,21.873611279473515,10815.375,1573
B0018,122,295,1.4443953715277777,4.158124864947942,4.203185027597145,3.1528086511131885,0.5215855052895145,3.544059628401568,24.891081474259465,33.17368480164245,22.817325526610244,10255.922,1491
B0018,123,297,1.430727436666667,4.158929190481194,4.203194635783857,3.1631079548977405,0.5208905897062779,3.5612051488524465,25.20368568012635,33.247864854486515,23.024878549937903,10173.578,1473
B0018,124,299,1.4222862066666666,4.159012345148583,4.203408305101649,3.155033155693838,0.5249780919225877,3.5569909323134596,25.23904482462839,33.59328233807114,22.91977918854674,10016.75,1447
B0018,125,301,1.4063484980555556,4.159963735414856,4.203070618530517,3.176948620891282,0.5174854072936206,3.5887209551282897,25.133053833512577,33.26455936648607,22.86665797348161,10050.266,1449
B0018,126,304,1.403284709583333,4.170360938234565,4.203447994730693,3.32078152194539,0.48821715970685287,3.8193395314988616,24.147820442416382,27.68427144564605,22.688844414611108,10633.282,1525
B0018,127,306,1.4001107963888888,4.161601476435183,4.202597283988021,3.1862929955549997,0.5131629663793876,3.596278814055823,25.12735529609495,33.198514086152535,23.009159118415887,10097.844,1443
B0018,128,308,1.395313289027778,4.160779048658415,4.20355409015183,3.168863204192718,0.5112148482221485,3.572776342565241,25.6594793246311,33.8725684510221,23.653507816355848,10083.016,1435
B0018,129,310,1.3941574843055557,4.161271941807537,4.204756237994802,3.1756695524084324,0.5104004704473958,3.5833326921636672,26.045548508382414,34.158880896905515,23.89138905729661,10090.813,1430
B0018,130,312,1.378616540972222,4.160757772430995,4.203717503977368,3.1947620970735233,0.5133171542316003,3.612512571743115,26.00215346022804,33.94236999274477,23.720181725756575,9930.265,1403
B0018,131,316,1.3780754968055557,4.171070568365157,4.203240633615815,3.327416602885117,0.4879319237676216,3.821018440638059,24.827762393081734,28.313325054253593,23.267467060125956,10440.172,1466
B0018,132,318,1.3818950401388885,4.161912167742629,4.202842541373347,3.1744676224724424,0.5114276084839441,3.584746455118629,25.37597644051525,34.01308891174985,22.985316219542653,9985.172,1399
