battery,num,idx,cap,v_mean,v_max,v_min,i_mean,i_max,t_mean,t_max,t_min,dur,pts
B0007,49,149,1.8079493275138887,4.141978761932281,4.214711618563932,3.3430878237065715,0.6857285550878955,2.2576031377754036,25.07100125430618,28.759859696236166,23.447631150505757,9946.391,3585
B0007,50,152,1.8589120789444447,4.129690120322505,4.214748254523058,3.1344560632568843,0.6978201575108862,2.2571010001007035,27.032480454408866,30.83734369244914,25.51815640125726,10063.547,3642
B0007,51,156,1.8437245306527779,4.134932989245559,4.214619976897151,3.193020262146675,0.6710831492517819,2.25901127149411,26.29245192725164,30.256179923768244,24.65434929579378,10376.172,3752
B0007,52,160,1.8300409357638885,4.133479145170933,4.214585588585567,3.2375198160016345,0.7084093086167149,2.2578275276481437,25.717432915400742,29.511842412811585,24.154611995279286,9756.858999999997,3523
B0007,53,164,1.8203319099027777,4.141043663189292,4.214715552650301,3.26482214302538,0.6479660358754884,2.25924764393366,25.281300307037686,29.200173089787796,23.788103904178552,10610.906,3830
B0007,54,168,1.8103033619861109,4.138547507532556,4.21468240898435,3.2886027935743436,0.6850484604241814,2.2568491012736267,25.227543828398364,29.003660704014656,23.786621034021234,9978.078,3598
B0007,55,172,1.8051346114305558,4.140791354371345,4.214791547114884,3.297804083355706,0.665245208025633,2.260961049109437,25.459049490706317,29.209813810542578,24.08229486211068,10246.984,3694
B0007,56,176,1.7996525027361112,4.142616291192758,4.214726224038771,3.3061214365843226,0.651247647213734,2.2586361225030682,25.343396530192575,29.18041772363144,23.90250870368899,10437.047,3763
B0007,57,180,1.7880125840972223,4.145719435970476,4.21472660323316,3.3263056672230387,0.6243379873546476,2.2583039255865396,25.228421211568914,29.11844804300408,23.777378634930113,10805.827999999994,3895
B0007,58,184,1.7872904078194445,4.146768957078443,4.214620378441202,3.3266764067130077,0.6242466255881621,2.261442593761467,25.11195849555622,28.993570388420174,23.64189578344721,10805.375,3893
B0007,59,188,1.7793502062916666,4.147015930897931,4.214602260880449,3.3399660153456283,0.6283098829760826,2.2604612537132738,25.084968690362786,28.9660427547404,23.699471577726065,10685.968,3848
B0007,60,192,1.7753513894305555,4.146555215254979,4.2146424094030746,3.346258120650001,0.632469676745709,2.2569332802096187,25.58786856081741,29.3765147762846,24.25335383388224,10588.64,3813
B0007,61,196,1.7687704344722222,4.147921891536968,4.214627240268389,3.3539272742593558,0.6219059863072725,2.259998699912,25.48842021020059,29.326964606810204,24.062188560809773,10736.094,3865
B0007,62,200,1.764046518708333,4.1432664230185265,4.214680376168718,3.3597926914012777,0.6805631717739336,2.2593197213429033,25.520562110849983,29.227532412342384,23.94337805381705,9790.859,3517
B0007,63,204,1.7537186770277777,4.1474070239405405,4.214737281479257,3.376509019874446,0.6445765127679761,2.2575805910920255,25.33659989417566,29.12070979710154,23.76552536946995,10274.359,3691
B0007,64,208,1.749741128236111,4.150676946753748,4.214674041982327,3.380599431151528,0.6158895006533762,2.2576286112338373,25.20201911662045,29.023105935768037,23.834973424070707,10711.063,3851
B0007,65,212,1.7431725444444441,4.1509731200236155,4.2146702808474625,3.3874643908747073,0.6084464038225221,2.258245841718614,25.656761357540805,29.46574411938269,24.266947604555735,10806.015,3885
B0007,66,215,1.7404626004305552,4.149258356029318,4.214623533956246,3.384148738889905,0.6267487978620769,2.258186681343964,25.703556204950726,29.509744013346197,24.096504225443194,10481.047,3765
B0007,67,218,1.732793112111111,4.148663453896309,4.214751677091127,3.3958097418259205,0.6442525073717175,2.2565198053976188,25.605973227211333,29.387918001266215,23.96008384566041,10153.36,3643
B0007,68,222,1.7233046709305555,4.15237266814831,4.214660426373847,3.40732726471443,0.6098065574603136,2.2568508289793328,25.387711853967417,29.24631551480774,23.80860958276678,10662.468,3827
B0007,69,226,1.7182776289305557,4.152356182458047,4.2147387353767405,3.411722460954055,0.6173984261308548,2.259539997317955,25.34324683845571,29.172752711612734,23.782545924452386,10494.625,3768
B0007,70,230,1.7127995092916666,4.152709194310727,4.214931268516532,3.416241958699925,0.6170213473590758,2.25643385717496,25.404838740175805,29.21475971618361,23.85018234983641,10467.75,3753
B0007,71,234,1.7078424755972221,4.150213011801893,4.214762412303275,3.4196364100267753,0.6504148284512127,2.258322298582479,25.53866446967712,29.26292921590928,23.90456514902012,9904.406,3550
B0007,72,238,1.7022327915833335,4.155306899207721,4.2147220153611,3.4230046773800953,0.594124829801803,2.2589681205832584,25.392212094931914,29.24635618901523,23.839627958141584,10805.656,3874
B0007,73,242,1.6972955487499997,4.15567222938149,4.2147218693240704,3.425725733310602,0.5939657677067484,2.2572765027836446,25.37882063803655,29.246890579031508,23.82025891547306,10777.328,3863
B0007,74,246,1.691279325013889,4.156007874053479,4.2147325399745,3.429153432536516,0.593493820202256,2.256202226309472,25.36610442135351,29.227147864241523,23.801249183030563,10745.86,3851
B0007,75,250,1.6866053151805556,4.15668004634962,4.214579723018079,3.430660001964537,0.588732785602933,2.2576076874496755,25.36601497084141,29.24258075677239,23.79976434310875,10806.781,3871
B0007,76,254,1.6828715719166667,4.157264783828636,4.214616737514549,3.4323801576639834,0.5872360516340629,2.2559698725759985,25.328687996097223,29.205804963938984,23.756892741633997,10806.593999999997,3869
B0007,77,258,1.6758127479722222,4.156127781729184,4.214694942964417,3.4364884554424178,0.6059708111667655,2.2586154785414965,25.324904467851695,29.15027468636607,23.71139065017894,10429.547,3730
B0007,78,262,1.671309263472222,4.158424100775489,4.214633904589618,3.437390590174292,0.582931239184051,2.2596361366365243,25.15003755101717,29.069744196379535,23.473927272399827,10807.094,3866
B0007,79,265,1.6657841281249999,4.159699163403841,4.214745527678928,3.4601443516238364,0.5853283715827439,2.2575471354309986,25.474627913650302,29.345336772449535,24.108973796406932,10719.016,3833
B0007,80,268,1.6759139671944443,4.1580679564787895,4.214717340768705,3.4272940026925487,0.5848407029641006,2.2578144403866363,25.309912948438804,29.227318696670796,23.653037327226095,10806.437000000005,3869
B0007,81,272,1.6607891099999998,4.159707944141472,4.214654945008987,3.4387485764711876,0.5800623724475535,2.257803885265159,24.83271348154768,28.734579293571617,23.218283145452887,10805.265,3862
B0007,82,276,1.6563815426805553,4.157611519016756,4.214643753973769,3.439361746601517,0.612499987247524,2.256363794384646,24.88956188067808,28.661365876187777,23.30660768818024,10208.062,3643
B0007,83,280,1.6512685250277777,4.1603779113712145,4.214780400715733,3.4422909692222348,0.5756546588787363,2.2547997798913593,25.13848713559105,29.00140228722429,23.71602336594692,10807.219,3861
B0007,84,284,1.651047608736111,4.159943440903098,4.21461504007756,3.440167531478127,0.5754967390130302,2.2575052091681385,25.67656084340354,29.537310773703567,24.12666750927868,10805.906,3862
B0007,85,288,1.6459229045972221,4.159692060850637,4.214731729762176,3.442544012611506,0.5820536705778918,2.2583118126282766,25.62368416476886,29.488543232595912,24.019794912566326,10655.937000000005,3806
B0007,86,292,1.6401589858194445,4.157997794537938,4.214640908593128,3.446221259821577,0.611667316149344,2.2561160307677173,25.554462099423464,29.344957303409892,23.863378155862616,10117.172,3607
B0007,87,296,1.6340783770277778,4.161882420497646,4.2146284359111865,3.4475763911040884,0.5695433813889582,2.2565972479494287,25.086777788456857,28.997287486309055,23.463900080247207,10805.86,3857
B0007,88,300,1.630413068916667,4.162474734978786,4.214711732650793,3.4474734570188126,0.5681591509104055,2.2587285258591323,25.056441260108773,28.942764795322784,23.574984552490218,10806.328,3857
B0007,89,304,1.6257639159722221,4.162064680444332,4.214650058526536,3.4521481957478666,0.5696776900490276,2.2578935905488997,25.564533976059447,29.435653039427557,24.032844472635702,10744.828,3833
B0007,90,308,1.6251931242361113,4.162110677449121,4.214607868406527,3.449998672984214,0.5665133557597003,2.2576276206357586,25.71603687619593,29.629351330078233,24.11607787722904,10804.797000000006,3855
B0007,91,315,1.650490367263889,4.16124700040263,4.214646441245995,3.444905434804836,0.5748933502886298,2.259536832988886,25.616278552522115,29.492381619864656,24.14817210616072,10802.578,3862
B0007,92,318,1.6596528035694442,4.157403064239153,4.214634163331606,3.4128725007871648,0.5930983707185236,2.25984186287353,26.192445895478503,30.056355404654543,24.572723293075224,10544.452999999994,3773
B0007,93,322,1.6490797287222225,4.159130474098866,4.214633287059249,3.4209172933304357,0.580283521622526,2.257119845149217,25.99244956080433,29.9217154585725,24.334799267695907,10701.125,3827
B0007,94,326,1.6389210868333335,4.160505352231573,4.214655908274801,3.428883275083532,0.5707857347109031,2.2580269759095866,25.7378775367257,29.685947006810565,24.094715980354046,10805.813,3864
B0007,95,330,1.629719645875,4.161111580296077,4.214734865641993,3.4381876429567035,0.5736707135896004,2.2588361587869192,25.603747603389166,29.52893852325117,23.973131410215718,10693.438,3817
B0007,96,334,1.6246660583472223,4.161784165329537,4.214744172995059,3.4400904606244587,0.5707952161740101,2.2578079576131604,25.574680690927398,29.489260448244107,23.9842830437136,10708.406,3822
B0007,97,338,1.618735588,4.162435132005642,4.214670168995556,3.4431661794657753,0.5635456812132326,2.2571025923731836,25.62855590034613,29.555663549954055,24.036904658545424,10805.297000000006,3857
B0007,98,342,1.6143314914999998,4.161122628619384,4.2146517893649875,3.445279149806934,0.5864427180215657,2.2580114961651523,25.704388603277437,29.573584932950624,24.057464111898444,10363.61,3694
B0007,99,346,1.6085779230555557,4.163316309598824,4.214608312282589,3.4484807940696336,0.5599935607736916,2.2598985853212543,25.63485128551617,29.574504883211656,24.038172084351473,10805.094,3856
B0007,100,350,1.604238293986111,4.163753434252257,4.214720979959802,3.450761952918757,0.5584478700234946,2.2580707743707293,25.6527336441731,29.59702533136257,24.065347545297957,10805.5,3853
B0007,101,354,1.5988479690555555,4.164091233459148,4.214656066398112,3.453533218535534,0.5564473902566054,2.256273737870077,25.668484796650056,29.608387587301,24.070443712647574,10806.844,3853
B0007,102,358,1.599087186763889,4.162630452592037,4.214792569529256,3.449609110599129,0.5804323642524042,2.2561311748891355,25.74432548238452,29.610572699408394,24.06443202258218,10367.906000000003,3692
B0007,103,362,1.5935694177916664,4.164844499586838,4.214652953232849,3.453203709197547,0.5543120438055745,2.25781444074406,25.633915030387637,29.581957944882603,24.0046671590383,10806.719,3852
B0007,104,366,1.6010367716944445,4.162361800436451,4.214725432157408,3.474066303192785,0.5997667514502262,2.26044629702722,26.086357315160182,29.869815946124863,24.763107013413315,10043.172,3574
B0007,105,369,1.6089798567638887,4.162074459333904,4.214702509937045,3.441155396926415,0.5727283056288979,2.2579101044409127,26.36503424612251,30.28624835971873,24.701135648676683,10569.812,3771
B0007,106,373,1.5984591793333334,4.160213369745536,4.21478424347132,3.4458722132559876,0.6071489442630493,2.259929684740767,26.295278993185978,30.11536638731283,24.52617714556618,9917.203,3531
B0007,107,377,1.5847634305694445,4.1627693488989195,4.214954620222875,3.4537456835985108,0.5747134152763645,2.258982739820645,26.019053861613617,29.940843049405782,24.301229457636957,10317.406,3696
B0007,108,381,1.586203450375,4.165255711471095,4.214615041399025,3.4509356247774288,0.5514668312302669,2.255223398916022,25.806756459289247,29.783065327576665,24.168872543485133,10806.109,3851
B0007,109,385,1.5780581414166663,4.162797199607679,4.214879556531111,3.4578129478367954,0.5907794252362071,2.259596881543815,26.09212236076689,29.877944013477087,24.479804047896952,10041.921,3572
B0007,110,389,1.5789021343472223,4.165298218363235,4.214640660350812,3.454965319144475,0.5527898752480225,2.259158636180731,26.277216685610473,30.19701485838157,24.68197459949037,10719.281,3822
B0007,111,393,1.572782830625,4.165982566818228,4.214580333704422,3.4590321960495136,0.5466753544245773,2.2569537095235206,26.15850923293319,30.16491960110753,24.46187348192432,10804.719,3850
B0007,112,397,1.5670430645694444,4.166560676451064,4.214688734910135,3.460213197821777,0.5446291639741253,2.257525864287733,25.828357624929552,29.80917785848533,24.194499586748268,10805.687,3848
B0007,113,401,1.563472551875,4.163872052915668,4.214625841394862,3.461840732568602,0.5872978957380496,2.2570099014195613,26.095617992004808,29.89283012850155,24.437853281074144,10011.406,3557
B0007,114,405,1.5624472428055554,4.166950763269816,4.214612424103626,3.4606976274936625,0.5422383259383012,2.2579368697950892,26.247673777602802,30.164464056505928,24.72599372045621,10806.625,3849
B0007,115,409,1.5622419537083334,4.1667553061663325,4.214667908011257,3.458030514001882,0.5427505445125442,2.256062462105012,26.33793086974434,30.30672706771009,24.654476174864875,10805.563,3847
B0007,116,413,1.5582098614444444,4.167406043259077,4.214569582582126,3.459949861559192,0.5411680736913659,2.259058585442117,26.124984681348387,30.109069799343242,24.427116681855225,10807.219,3846
B0007,117,417,1.5518194856527778,4.167984383816882,4.214620581299379,3.46228066697465,0.5392831523920453,2.2579079030077556,25.852136896684545,29.88284075789973,24.155907536283483,10805.547,3843
B0007,118,421,1.548073111027778,4.1674360130407715,4.214627867929713,3.4636127352061976,0.553192092298844,2.257241324478822,25.97324099771749,29.8612751603721,24.38766265317192,10510.453,3735
B0007,119,425,1.5477250663750002,4.166129848167657,4.214638929315727,3.4625380421291427,0.5699179336255679,2.2595809027237586,26.37673825663932,30.190535444314815,24.77768675541089,10202.781,3622
B0007,120,429,1.5468384560555557,4.165590685660384,4.2146547086355275,3.461673906528261,0.5734301684938365,2.257798765752091,26.649421931226808,30.51470759808182,24.890659137607738,10140.858999999997,3602
B0007,121,432,1.574438616736111,4.165235787565802,4.214695718376011,3.464235866571072,0.5722185834012944,2.2577325249929077,26.383044651599388,30.118986881967757,24.926108185222,10340.672,3678
B0007,122,435,1.5655154956250001,4.165908079107956,4.214668177679377,3.4522230178897524,0.5497762640282507,2.2569767043713065,26.395185471876317,30.279995940987064,24.70081527168358,10700.062999999995,3811
B0007,123,439,1.5565318483888888,4.166720223625047,4.214593660188518,3.453635008201832,0.5502799554341739,2.255662068284336,25.994181141235586,29.884417292240713,24.30957848881103,10628.938,3782
B0007,124,443,1.5475430466527775,4.168345111839039,4.214655341587215,3.4582094661693827,0.5377470175952029,2.2568773718044937,25.74488779237481,29.63090988603296,24.1369855410439,10807.109,3843
B0007,125,447,1.5413139390416668,4.168592130149556,4.214784966178019,3.461064524519648,0.5397795947368633,2.2582502812523337,25.71873647224021,29.598129752060995,24.12303168819397,10722.515,3811
B0007,126,451,1.5366333571388888,4.169233311039406,4.214636124334508,3.4624903192213274,0.5347641011634837,2.261216960162669,25.673994611790967,29.564284108505642,24.07109682335225,10772.969,3832
B0007,127,455,1.5308658813333333,4.169409262891975,4.21459392347149,3.46317040283679,0.5346296164163783,2.2525444182563477,25.676415041989998,29.569686993063936,24.061364272823035,10745.718999999997,3820
B0007,128,459,1.5261159044583332,4.169972718454648,4.214655620893534,3.464456527696152,0.5298773632736826,2.2559007086342158,25.56512774573633,29.477071860791316,23.944099242881734,10807.094,3841
B0007,129,463,1.5205259982083332,4.168125294398354,4.214617519145497,3.466691378043697,0.5652761973459737,2.2589460744649728,25.559920462706533,29.374914905673503,23.854268280916607,10113.641,3585
B0007,130,467,1.5213777214027777,4.170055075501605,4.214819217519119,3.4632500212285176,0.5387042891872431,2.258542844329382,25.488875323515025,29.358312360503618,23.857260077641424,10585.812,3762
B0007,131,471,1.516374653513889,4.170980328996168,4.214598142669415,3.465482224999649,0.5262918902096787,2.258716490308573,25.487686966812053,29.383571730227782,23.892832669198956,10806.562,3837
B0007,132,475,1.5116076953055557,4.171423760789058,4.2146348248502346,3.468149058038774,0.5246829333521439,2.2564909012037067,25.448935623731767,29.380641256719517,23.80878132698172,10805.281000000003,3834
B0007,133,479,1.5095730367361109,4.1713108733450905,4.214579375370762,3.466273152441549,0.5276088601879512,2.257969068065784,25.401218153058803,29.307071169348962,23.758735258070157,10733.391,3808
B0007,134,482,1.5205617961111109,4.1721850943029075,4.214632397666789,3.480355203803637,0.5282582470319744,2.2578025360471528,25.892291164391303,29.669057228550887,24.55701320593272,10805.547,3835
B0007,135,484,1.5255376130555556,4.168170344859338,4.214691285585271,3.433264946104916,0.5328139987506353,2.255855489249506,26.195166662980835,30.05088773324804,24.355323783201875,10751.266000000003,3824
B0007,136,487,1.515137764277778,4.170885773793107,4.2146912830068315,3.462285438762016,0.5265143382382552,2.255906181220569,25.775432615050974,29.64944323132459,24.157896234124433,10805.625,3838
B0007,137,491,1.5100602432777777,4.171489343593048,4.2145829400294605,3.461845869782442,0.5245455697477127,2.2522363111364445,25.502094661985332,29.390818858325176,23.847987464888355,10806.672,3834
B0007,138,495,1.5054866780416667,4.1709391437180825,4.2146670379589235,3.4628007070501536,0.5380389552304216,2.258114717902984,25.633883413252562,29.386940749297114,24.130355857836072,10502.453,3725
B0007,139,499,1.501608335,4.1715299959864875,4.2147482589232705,3.466432952965466,0.5268201075758294,2.2562328997373022,25.938494846858667,29.732600284223718,24.444379429435767,10689.219,3793
B0007,140,503,1.5000983393611111,4.170738157771229,4.214695275380121,3.464968643287994,0.5398676579617498,2.256373893963063,25.940545343617295,29.774982060233484,24.247564392544408,10436.453999999998,3700
B0007,141,507,1.4939918163055557,4.170530612676785,4.214624712705536,3.466044204993785,0.5506546287914637,2.2571590453370423,25.680165940793994,29.490551964069194,23.94599325737671,10193.25,3609
B0007,142,511,1.4903939738472223,4.172971180189329,4.214658540157633,3.4662552193383576,0.5207747203778949,2.257554114506629,25.300800520190858,29.190163881380066,23.649232782523505,10733.703,3805
B0007,143,515,1.48555297225,4.173136529821085,4.214670640009291,3.46829613962132,0.5229904879916255,2.255133153543163,25.391998291850797,29.208672053167405,23.88564979897056,10647.812,3774
B0007,144,519,1.4845713854166667,4.172745325894311,4.21472448455011,3.467241409467978,0.5244719662400338,2.256906167617702,25.6831340414972,29.453610291006044,24.08072880753596,10621.235,3764
B0007,145,523,1.4798253251944442,4.171047565221992,4.214610406565265,3.4691175130491394,0.5573979721422441,2.257868026922765,25.622119348419083,29.4002159239623,23.84567015198834,9969.577999999994,3528
B0007,146,527,1.4794669209444447,4.1731997912013625,4.214597262406814,3.4657943900903527,0.5287297443368185,2.258617736872377,25.24459175658463,29.113406673153683,23.52218592740421,10501.094,3717
B0007,147,531,1.4751549733611111,4.174045930624699,4.214627427143576,3.4668131281524825,0.5235454598465605,2.2593509787883517,25.02365948571139,28.907801618466582,23.363526924258842,10570.735,3741
B0007,148,535,1.4696296996805556,4.174892211293496,4.214620092853143,3.469423844237273,0.5096381315137228,2.256353178406088,25.179508727208052,28.99403425065165,23.678199536972524,10804.765,3827
B0007,149,539,1.469927713277778,4.172379158512296,4.214647181101116,3.467729347782864,0.5498833960666109,2.25840755446194,25.490818359886532,29.23623523004328,23.780487539606998,10037.5,3548
B0007,150,543,1.4670420914027777,4.173774108358943,4.2146361817942335,3.4666311734732704,0.5209985080196695,2.259097266720638,25.427226509947285,29.260162178612,23.783156620293063,10555.125,3737
B0007,151,547,1.4779141321944445,4.176667622988601,4.214834925217452,3.4769486106172556,0.5125034381539766,2.2567865372680984,25.255921086783268,28.954663869279074,23.90544739681296,10807.328,3821
B0007,152,550,1.4974350253333333,4.1723894854090275,4.2148256201936745,3.4579398064036844,0.5204085129405606,2.2549548700674427,25.59348621208872,29.42943562413917,23.984148116563034,10790.062999999995,3828
