battery,num,idx,cap,v_mean,v_max,v_min,i_mean,i_max,t_mean,t_max,t_min,dur,pts,ce
B0007,14,29,1.8590084577709232,3.5562872542469752,4.198107645780677,1.7868782934275431,1.946961601670498,1.9939995868905829,32.14782797344657,40.16569230743226,24.125190486792466,3470.0,186,97.41348041894871
B0007,15,31,1.8593622586957048,3.5647746218187324,4.19925638222589,2.1361343961784502,1.946851050742258,1.994356138623711,32.01380948237792,39.46139677634257,24.072501109913752,3450.297,185,97.44688509500503
B0007,16,33,1.8587355450601035,3.565438928797127,4.199087384946408,2.0133501283179167,1.957412809315224,1.9935665024864544,31.881310103471357,39.5636595172155,23.938131916668528,3429.407,184,97.37527232238786
B0007,17,35,1.847817291322145,3.565961679108638,4.199009971925293,1.8575547668336483,1.9680136940585706,1.993742172224942,31.854304304240515,39.628948319501816,23.932016714666645,3409.484,183,97.3947253043326
B0007,18,37,1.8485252916137047,3.572496559005355,4.1985172274243965,2.1657556124208934,1.9680547468944674,1.9946244036549008,31.856555404576753,39.225347214914876,23.976819790445433,3390.422,182,97.49575089630082
B0007,19,39,1.848378951850034,3.5699492020415136,4.198245740608724,2.0270686341513207,1.9680218912213907,1.994455565707021,31.867182607083926,39.4126321606434,23.980775695020398,3390.281,182,97.47173206547852
B0007,20,42,1.8807805437609766,3.5464338449590023,4.196262462698172,1.905311669649934,1.9066656790606797,1.9992261048783584,32.35216872128999,39.95874037686836,24.35868522365832,3591.734,192,99.71894142286403
B0007,21,46,1.8814721597443598,3.5531968089006387,4.1969587758867,1.7951975189442124,1.9267198323744987,1.9940266531677509,32.60219299451182,40.31302300333008,24.65025766803762,3552.297,190,100.12753854305087
B0007,22,50,1.8810954313244785,3.5599340214678805,4.197071720130598,2.1058524852518143,1.9261058568907057,1.993858646326954,32.19571819720114,39.359447242364645,24.306273974736932,3531.578,189,97.27096540301748
B0007,23,54,1.8710089649779995,3.5595604968237993,4.19690260801443,1.846021007590992,1.9468405917249594,1.9927272592846585,31.805988160181123,39.454159451189874,23.946713982155597,3492.907,187,96.80690809095896
B0007,24,58,1.8701995151941375,3.552385161941813,4.1966416719103465,1.7370300333706354,1.9364196896718646,1.9934659604006035,31.737001978644926,39.641748274009444,23.7951049382806,3511.594,188,97.36556438500814
B0007,25,62,1.8706715362800985,3.5707670304281067,4.1971302559922,2.0506492642329937,1.9675984733558025,1.9930006393050421,31.51707667966367,38.86906912217273,23.718457017715572,3431.9370000000054,184,97.34747257113253
B0007,26,66,1.8596124644020169,3.5657224847439295,4.19652461108806,1.8254369744762284,1.9680130544442065,1.9947910338783705,31.442860781038384,39.11839966443177,23.64183560576637,3431.125,184,96.79063325788829
B0007,27,70,1.860033909718346,3.5712835067487094,4.196790308710931,2.134879000684994,1.9675631762844843,1.9956093835681803,31.32326275303232,38.68010761281634,23.519892775337357,3412.406,183,97.42953671166299
B0007,28,74,1.8591653109160768,3.5679716274891398,4.196693048697735,1.970455493406623,1.967618505240168,1.9936520198661494,31.28571570579735,38.863045678198645,23.467259682273063,3410.688,183,97.33771042496846
B0007,29,78,1.8481398178778288,3.5646314038791784,4.197078923354,1.8132694309760007,1.9678214300979182,1.9944764248874858,31.331850868998004,39.14531169811219,23.492198340361576,3410.718,183,97.30410798059522
B0007,30,82,1.849201702126164,3.568983888921194,4.196062203382386,2.0483657324095637,1.9675056354779956,1.9940826161567085,31.32285733932258,38.8380564174779,23.51112503683739,3392.719,182,97.4168063084327
B0007,31,86,1.8834677437950846,3.564620688944316,4.206531081984383,2.181560983985832,1.9683447778186904,1.9940812941255717,31.608436452122476,38.95965174080089,23.527236127318186,3470.672,371,99.27167446605237
B0007,32,90,1.8628211117905844,3.5694388142217837,4.203187727641822,2.1177799354077496,1.9788210991401491,2.003329552797809,31.782101501165204,39.053875772291974,23.9542942093336,3414.109,365,98.66791976675925
B0007,33,94,1.852085039652352,3.568742147335628,4.202997027311235,2.1637448793153697,1.9785908218423578,1.9938003511879974,31.515041989202878,38.699551697978606,23.73407143959736,3395.219,363,97.4800039029105
B0007,34,98,1.8469504648208708,3.5642424070467817,4.2027504558714135,2.0456561472058055,1.9784335668087778,1.9942339530946611,31.13866351339678,38.6052414906155,23.309807963383705,3386.0,362,97.60708395815756
B0007,35,102,1.836828431169018,3.5653038098527605,4.202665067816707,2.1356202266992863,1.9781613462371574,1.9932621441916,31.068710515588776,38.42604747702835,23.305948209951065,3368.187,360,97.56346287698636
B0007,36,106,1.8371619619672275,3.565432167703823,4.20243913428064,2.042987153745025,1.9783860225738241,1.9932668899112056,31.618244836823447,39.0468968949422,23.739006255698545,3368.266,360,97.90563256079724
B0007,37,110,1.8316722583718854,3.5622303163451425,4.202794567899269,1.9786162394118947,1.9780805998719366,1.9945447573637072,31.331528063668397,38.836764958613884,23.487622777066665,3358.719,359,98.01945855707707
B0007,38,114,1.8211470951317783,3.564481026852489,4.203135326288817,2.15845357648832,1.9780988820364462,1.9937887547057833,31.132569191182142,38.49981470604549,23.2595984254445,3339.5,357,97.50247638163358
B0007,39,118,1.816506091511515,3.561614556780574,4.202837061508687,2.092603698932653,1.9779784075733657,1.992201283338572,30.972969676157927,38.582340147970775,23.021675511770262,3331.265,356,97.55484769051087
B0007,40,122,1.8113815601504555,3.5630587459190144,4.202745735932991,2.1528886431678034,1.9784370488525895,1.9945004268443043,31.1990648511682,38.787499833494046,23.189779567510282,3321.188,355,97.78853875076918
B0007,41,126,1.8116056333939583,3.5629534367704405,4.203198796599359,2.0537418826405966,1.9782902099305797,1.9931746766502974,31.722267598269813,39.31221126031847,23.746627825123486,3321.844,355,98.07579905913458
B0007,42,130,1.8060548955557403,3.563446012076242,4.202901668731174,2.0793300586339956,1.978204592155878,1.9946160382197378,31.900827580605675,39.40567993360536,23.98219553879158,3311.828,354,98.01430727855276
B0007,43,134,1.8132041826994056,3.563998342345823,4.196154302326916,2.0759793304520757,1.9671070815271066,1.9952878943511754,31.5372402498617,39.32802757827611,23.71372956170196,3327.391,179,98.46925622868913
B0007,44,136,1.8062641938283535,3.5604902283110547,4.2044772244864275,2.0674349483094465,1.9781214643703728,1.9951041266249487,31.24662583059252,38.6112528181758,23.52099861667097,3312.078,354,98.36838087476329
B0007,45,140,1.7958310249900458,3.5567002097886946,4.20211656315423,2.037264031192436,1.9780364457328714,1.9939079880095492,30.939399361884792,38.569726951286874,23.07246859020669,3293.172,352,97.34879474449083
B0007,46,144,1.7858852600390451,3.5584127263446006,4.202901194454151,2.1632674190148338,1.97793896698507,1.9931708315999248,30.884857004354572,38.34572083526661,22.983640218520346,3275.328,350,97.29890327106828
B0007,47,148,1.7803268604502753,3.556136820956992,4.201790697233378,2.106631526845483,1.9780170042003,1.9937766833094566,30.920682316695828,38.482540634946716,22.969922978716898,3265.016,349,97.46170754987841
B0007,48,150,1.8150756899575577,3.568999942180493,4.191916354433964,2.1809272860788376,1.9779140108313502,1.993416647067197,33.880577817079796,41.0499421893331,26.46604285791351,3328.937,356,99.97706728355628
B0007,49,154,1.8157025154845838,3.571059290544873,4.20342192245769,2.1773498094527195,1.978162017642311,1.9946576173158321,33.038339318294426,40.361944885615415,25.38232315092876,3329.266,356,100.4288387872771
B0007,50,158,1.8002432178056673,3.5666921284622095,4.202807443974011,2.180136101967249,1.9779553399945098,1.9927642557550822,32.27329169539202,39.6676965288026,24.501910100578034,3301.579,353,96.84391414724189
B0007,51,162,1.7904476205609308,3.563327431073248,4.203276539809248,2.1286295199076855,1.9779914337720734,1.9950332824030974,31.937919783481355,39.481181404811096,24.043121291612863,3283.563,351,97.11036495929334
B0007,52,166,1.780343032300132,3.5590146214829015,4.202580870413733,2.155901281560187,1.972192989054421,1.994232501388858,31.688686599521045,39.419051143069204,23.724772219746917,3275.125,350,97.2843283178793
B0007,53,170,1.775328769596812,3.5566945836342914,4.203244171517053,2.067103728219671,1.9723263193206682,1.9927179646840105,31.779120691032947,39.72196117128354,23.738337987235628,3265.656,349,97.52775084251701
B0007,54,174,1.7702629734732853,3.555013984911923,4.202697222668131,2.0619831864543094,1.9668382736785281,1.9937154240389596,32.133873372089305,40.041366724781085,24.06931067212055,3266.093,349,97.78819454497966
B0007,55,178,1.760081061854204,3.5526373754067415,4.202581421564202,2.143037413381466,1.9609304428642138,1.9925505277409798,31.889431533099835,39.66314441864834,23.857377552308677,3257.594,348,97.50414460555675
B0007,56,182,1.749647593537689,3.547186025484395,4.201275185814673,1.9929057988209282,1.9607588424014128,1.994265959280498,31.81736328028127,39.84751541049116,23.739137412822192,3248.593,347,97.22141307155704
B0007,57,186,1.749650075059311,3.546814755244375,4.202508747096239,2.0335961968180234,1.9607502568135042,1.9932021181710204,31.72316205746117,39.743357771631004,23.58399487368775,3238.766,346,97.85446090373682
B0007,58,190,1.745028739214683,3.5447850172972655,4.202333230196108,2.0213017345171265,1.955106689333301,1.9932663431900044,31.957150654392294,40.07246786936068,23.708228344468015,3240.14,346,97.63543359154923
B0007,59,194,1.7396457455286727,3.5465215420964156,4.202490707154508,2.0789964919635966,1.9550631626775967,1.9938941800121164,32.29917704213345,40.247716114003914,24.21598770999788,3230.109,345,97.76859773738742
B0007,60,198,1.7285642277717963,3.540832547654255,4.202290557382721,1.9925354808829658,1.9491545130405272,1.9929599237339224,32.128842946565555,40.27220819224188,24.018596493562136,3229.7810000000027,345,97.36462528278606
B0007,61,202,1.723900324588418,3.542992511358393,4.20313824854604,2.14041602578448,1.9485245668379871,2.002837999763986,32.021134355757404,39.89848456781458,23.868157730931408,3212.469,343,97.46320330726283
B0007,62,206,1.7139788776485192,3.5360811169860216,4.202703239422359,2.006753861515003,1.9431245838111422,1.994963835157279,31.859048861486652,40.0571305311587,23.679272417109907,3213.219,343,97.16177319992252
B0007,63,210,1.7139701997004613,3.5392436935272635,4.202907102508285,2.121868132176415,1.9430105437169318,2.0016459444206927,32.16100333536097,40.240711749549135,23.840345275714288,3203.578,342,97.73347471016945
B0007,64,214,1.7036521173638766,3.5348237062932575,4.201457080806326,2.0119648758828452,1.9425236436352382,1.9940444299252393,32.10276048728767,40.12941739090177,24.239122695185117,3195.125,341,97.36595258987276
B0007,65,216,1.7040137474382486,3.5366477402090606,4.204304103661928,2.0744390946376323,1.9370251789871722,1.99394242124594,32.33880662180898,40.3959693732437,24.100749099673767,3195.3129999999946,341,97.75359030688064
B0007,66,220,1.6935716157343033,3.5352062840980913,4.20220228055958,2.188793384556236,1.9310353224698769,1.994068391906693,32.21373014824893,40.18751058333668,23.89454515016851,3186.297,340,97.30583209977324
B0007,67,224,1.6876577363877656,3.5329852237553396,4.202001482736379,2.1739523632140685,1.9304738354803441,1.9931157642861432,32.09949526722965,40.14605167557969,23.747372758256024,3176.438,339,97.39522419567125
B0007,68,228,1.6830744356583152,3.532158560934324,4.202600613133091,2.1783847786257136,1.9305724132185291,1.9932876007572093,32.11305439113157,40.18846095484838,23.732576134274755,3167.593,338,97.66551812045418
B0007,69,232,1.6779270142025482,3.5308376380023527,4.202328519159183,2.191481814157953,1.9247227974831074,1.9932567265208059,32.20371989479744,40.2789498830108,23.784085634385107,3167.719,338,97.6516824726909
B0007,70,236,1.6732060275966172,3.5296958440720005,4.202855889678493,2.1753473356526807,1.9246004507121866,1.9933610066273437,32.23340825772458,40.310727434969614,23.83125634938924,3159.077999999994,337,97.68837616543787
B0007,71,240,1.6674367208253988,3.5281819372126093,4.202212609390717,2.1832922624558813,1.9243788765495635,1.9942955362628867,32.212169716369466,40.31733812871393,23.780373043169558,3148.829,336,97.63410529078838
B0007,72,244,1.6622662630667526,3.5265730179666974,4.202335745153063,2.192864020990023,1.9184028799161776,1.9951017113211473,32.21746401954225,40.332563430145015,23.770282871894263,3149.094,336,97.65211146711573
B0007,73,248,1.6574243065763063,3.5245022548553444,4.201997273379946,2.1560972126643922,1.9181664471622712,1.9939693898192545,32.23410177209762,40.431258866851486,23.76194654931583,3140.547,335,97.65089573215123
B0007,74,252,1.652538684928734,3.5228548406546385,4.201599523927098,2.138540138129487,1.9180994998619483,1.9959097500887342,32.228343983674435,40.46247985933005,23.751263650793735,3131.625,334,97.70938841903973
B0007,75,256,1.6472174627573322,3.5222829121237855,4.20196227209543,2.1646493163558524,1.9179587244853675,1.9950531920364833,32.1833106060944,40.40103455658551,23.692389087728426,3121.907,333,97.66466688627702
B0007,76,260,1.6364136810898071,3.5189923820688493,4.202045571197949,2.1187211383693167,1.9116787215527213,1.993252278498655,32.17200142078129,40.4426971996319,23.642375027314003,3122.125,333,97.23936801820548
B0007,77,264,1.6362554312048496,3.5177844279570794,4.204697039833386,2.1377868706438155,1.9116021818524709,1.9934424013813434,32.03316223587618,40.26214977673693,23.617774403005388,3121.672,333,97.63951450928882
B0007,78,266,1.641119179218384,3.5212226057273495,4.203964293328523,2.103155697792567,1.917648718820213,1.993721164618022,32.506671891788216,40.645668361956844,24.167910537487234,3120.86,333,98.19362670251006
B0007,79,270,1.6315700789656966,3.5172227884430147,4.201985395805308,2.186737546753024,1.9111402386391976,1.9950801271316676,31.961039485620926,39.95209030011925,23.553024490779926,3103.828,331,97.9460694467167
B0007,80,274,1.621213282987236,3.5125010864221813,4.20178017149305,2.1007747911593695,1.9108682624772713,1.9937540476262585,31.798082670491866,40.165034583244065,23.15836420422582,3095.094,330,96.73606848096267
B0007,81,278,1.6164273214762122,3.5129614635074673,4.202220537976551,2.1417010068719846,1.9049809251600105,1.9934634318284483,31.95802833708937,40.36674175781141,23.26175935743409,3095.781,330,97.32887286792314
B0007,82,282,1.615823510161921,3.5125204100391962,4.2013887453306085,2.0912297625621297,1.9051115160683214,1.9955237523449136,32.41813169746276,40.88269125311642,23.705879583857502,3094.328,330,97.55140760304546
B0007,83,286,1.61672418029789,3.5151454557578807,4.201620573144587,2.1663009505205935,1.9049221617708285,1.9937747556066172,32.64044972789331,40.856332202254556,24.063147568932987,3086.531,329,97.9080116767013
B0007,84,290,1.6108655863730026,3.513443179473182,4.201668680267049,2.1843637809529235,1.8987673918259145,1.993529946094214,32.56399373078006,40.778024611598504,23.95500402082536,3085.625,329,97.56627112685938
B0007,85,294,1.6006603374309376,3.5097089402574535,4.202567159315787,2.113995772639173,1.904361661364581,1.9937950394148773,32.28305350922276,40.5829305350897,23.712966469853818,3067.203,327,97.25001899907572
B0007,86,298,1.5959174487005663,3.5042771471756997,4.201472345711643,2.0287779476202195,1.9042167406508488,1.9948137474440242,32.06065237439007,40.6345689985191,23.380469376342713,3058.157,326,97.30260678986711
B0007,87,302,1.5962179519462243,3.509207943122176,4.201332830124454,2.1948906641943635,1.8982712229514884,1.994905249607193,32.365261126964526,40.75070125010339,23.582488319458513,3058.812,326,97.68307165593747
B0007,88,306,1.5958065114633972,3.5095064920492853,4.201522880341636,2.1621122251410005,1.8978120665431735,1.9940601969636647,32.68851871366292,41.0672419235651,23.982069185971252,3058.578,326,97.87743620846562
B0007,89,310,1.5906507821480704,3.505203266169396,4.201386492450036,2.0092802451741245,1.9036894961898951,1.9937194932286224,32.747733642524246,41.40590880756584,24.051439279589804,3049.328,325,97.8402070879305
B0007,90,313,1.6888211161855506,3.5281182345919753,4.2333254357000865,2.144268362237989,1.9369986986497965,1.9937139334305616,32.50500516961017,41.01558674901627,23.850620264439623,3177.219,339,103.91510344220454
B0007,91,316,1.6259938279733204,3.519590928396835,4.203917718634026,2.0962813773920193,1.9233419037458164,1.9940123642001173,32.91993878980996,41.31851435911838,24.43569034018692,3082.937,329,98.51580234720315
B0007,92,320,1.6157433862812898,3.5146260368096875,4.202046403451837,2.0376560852489356,1.9169003551303383,1.9933319825535087,32.948305858317944,41.4002950560853,24.481210786362457,3074.266,328,97.35430102044731
B0007,93,324,1.6056626764846538,3.5115494818370454,4.201592874087554,2.050265845971926,1.9104739991515625,1.9934516762680057,32.76906651915661,41.2508092329952,24.228447169823482,3066.0,327,97.36719507969393
B0007,94,328,1.5949746921524348,3.510769869032659,4.201214370586727,2.1421639870693685,1.904277326283454,1.9942033375334116,32.59734424608833,40.95362783962595,24.003142454503458,3056.437,326,97.31857775008494
B0007,95,332,1.5904102438871945,3.50804494279531,4.201660608337926,2.093098662464846,1.9040060475398195,1.9942540792901025,32.52349894408369,40.989022190981714,23.879196296054904,3048.219,325,97.58796538488679
B0007,96,336,1.5853517062988178,3.507748080950393,4.201750207865124,2.109503853325003,1.903682025344975,1.9999801485407718,32.578228834731775,41.02622774121347,23.935993772910926,3039.218,324,97.58015797483951
B0007,97,340,1.5799737147242376,3.5066673521067266,4.201226117420626,2.1295447836320704,1.8977184161709566,1.995744295058308,32.62728298499839,41.01371342582121,23.980765847990668,3039.047,324,97.60542280264228
B0007,98,344,1.5752185465278068,3.5061843921745397,4.201796973837129,2.138556110583413,1.89734180804451,1.995283636272928,32.652115712561326,41.04923314430273,23.999220368885872,3030.375,323,97.57714291159307
B0007,99,348,1.569798484648868,3.5051004339266254,4.201200470517945,2.1437793669909317,1.8970244466316413,1.9943198333456515,32.64767456395258,41.05277512550887,23.973654052530293,3021.0,322,97.58920983243232
B0007,100,352,1.5702565375950357,3.5054479186890566,4.201289094579205,2.199196544880164,1.890944242298161,1.9968908750212224,32.6993879231031,41.02092182377061,24.01135599553165,3021.75,322,97.881751325943
B0007,101,356,1.565249873909438,3.500074246846,4.201033482375415,2.0252901014990434,1.8968789299198896,1.9939195524210047,32.724576765133094,41.34840278359994,24.011740056772418,3012.265,321,97.89860600905264
B0007,102,360,1.559633933561147,3.5011647157526498,4.201482697501314,2.0874226328484515,1.8964776036151527,1.9941986616958334,32.70434030242972,41.23753665797544,23.99347983811607,3002.641,320,97.53276409633521
B0007,103,364,1.5649820533392105,3.500407285435189,4.196165946742788,2.0863200514042264,1.8967990962803922,1.9932029763532655,32.74051962267582,41.21700308433066,24.069019867711653,3012.0,321,98.20607975195259
B0007,104,367,1.57497949984227,3.507816455272743,4.205246397279064,2.0588247910323827,1.903150343237685,1.9969727693616797,33.38712825139849,41.89753189273277,24.773284683784794,3020.11,322,98.37247511657105
B0007,105,371,1.5652811168780458,3.5025243992110107,4.201509838937999,2.007722684403967,1.9028709165135844,2.0040394709724123,33.270627344923426,41.90270996402953,24.60432088403771,3002.172000000006,320,97.2840716617961
B0007,106,375,1.559755497470126,3.505155823274424,4.201909525379603,2.190682586389996,1.896329660235778,2.0003771874564404,33.115074143665915,41.48233804274523,24.423639542020226,2992.703,319,97.57868812894243
B0007,107,379,1.549897685670499,3.4983646475135717,4.199865517000471,2.008435320437976,1.9084409166580933,2.0052937156241972,32.90572814040102,41.641162265997195,24.19968791502018,2964.468,316,97.79994009033781
B0007,108,383,1.5438771531345021,3.500140843862167,4.2008597336564515,2.1646360641399958,1.8897565548946964,1.9945472659822978,32.953112654161664,41.433877603827945,24.11639369687997,2983.375,318,97.33159720271121
B0007,109,387,1.5450187488690073,3.49909547013937,4.20162098338246,2.0647427536919833,1.8959167588975119,1.9938553434941435,33.2282109237263,41.8543569979417,24.459092848668906,2975.297,317,97.90632602940734
B0007,110,391,1.5445940154102908,3.5010357611640615,4.201149059944848,2.170172617792397,1.8894086402500336,1.9945388143156637,33.361342590516294,41.78271326384125,24.609806274773607,2974.9850000000006,317,97.82709021727204
B0007,111,395,1.5343086721758876,3.497212315865497,4.200810741834928,2.120750718982474,1.8889319524937909,2.0003871362753527,33.12431679486816,41.62744766181303,24.334930769941984,2966.25,316,97.55375264149957
B0007,112,399,1.5287603942958483,3.496089957852059,4.200373974181371,2.13627215665258,1.8885129340185374,1.996471333028226,32.991553593266204,41.552128441464966,24.140776797393674,2956.359,315,97.55701223921919
B0007,113,403,1.5289260249179843,3.495877119417779,4.201791474587699,2.0938572364769055,1.8888280889155629,1.9936433250812406,33.2318318845246,41.839167194182565,24.391660570898495,2956.344,315,97.79039760464067
B0007,114,407,1.529091650133123,3.493116071455022,4.20067023466464,1.9959465760122976,1.8888109089947782,1.9952567240378403,33.5098123920945,42.23998716092915,24.672067025619615,2956.406,315,97.8651699872734
B0007,115,411,1.5239059324661248,3.492655946458748,4.20021831736756,2.0305769860653866,1.888168080257056,2.001090966399853,33.382402850667845,42.040902384977116,24.56852628281145,2947.266,314,97.54608937807556
B0007,116,415,1.5186675419100615,3.49208824531703,4.200674971032527,2.0758803797636745,1.8879294129270705,1.9951199234830206,33.17829959346276,41.803429062834496,24.34305560390618,2937.984,313,97.46232388121793
B0007,117,419,1.5136482266426952,3.490216477408044,4.200371214024706,2.0793549048242492,1.8877500770150009,1.995116853206629,33.01591345323486,41.6886924602386,24.0993140682898,2929.125,312,97.54022556341172
B0007,118,423,1.5136050185229033,3.4905931958620466,4.200965645223048,2.0585109366080414,1.8878121701005246,1.9949523118907793,33.271000362987586,41.988171601182124,24.36377918362768,2928.454,312,97.77348419403842
B0007,119,427,1.5139470614867965,3.4911419366203664,4.201492773602507,2.0253107306977376,1.8876928991276465,1.994323430810411,33.61966967517867,42.33252236723314,24.74466282559706,2929.375,312,97.81757072867491
B0007,120,431,1.5339599193158786,3.49283645226053,4.192768207316796,2.0069579017420067,1.9010239453576763,1.9935581248677674,33.29697162630193,41.63553796804361,24.95875411585554,2946.031,314,99.16742846098374
B0007,121,433,1.5391372798653098,3.5025157522808223,4.204602036514753,2.19792648712031,1.8951387117061618,2.002748484975491,33.393130865360554,41.470498076928735,24.95211336056763,2955.438,315,97.75784609856797
B0007,122,437,1.5236247972838737,3.492953565598811,4.200995491738166,2.0299415196572554,1.8941605693797292,1.9944619397860412,33.13820710362847,41.54038193238441,24.59206034022774,2937.625,313,97.32415945685658
B0007,123,441,1.5135813035589147,3.4917462636517236,4.201036137691208,2.1171503915767786,1.8875176184156874,1.993640903324712,32.84069778843796,41.13947017697289,24.21295183077047,2929.078,312,97.24062537657481
B0007,124,445,1.5077850749847914,3.490432264232956,4.200762329918291,2.1309899052747716,1.8871483333452153,1.994011319738722,32.75739655594484,41.09041922644824,24.083470327760516,2918.375,311,97.43089720483191
B0007,125,449,1.5031960676037333,3.488861416967918,4.201013677167557,2.1294318317485654,1.8807767614744106,1.9944414808648834,32.77234087259374,41.10034021580957,24.06336388722212,2919.812,311,97.5269235895165
B0007,126,453,1.4978220596995881,3.4891932104785104,4.200439147859412,2.164511453629433,1.8864406837331464,1.9927344450972762,32.720417557744895,41.03075447325996,24.014672446811392,2900.422,309,97.47426428959184
B0007,127,457,1.492848534633516,3.4878785713375917,4.200264786461796,2.1743012710834013,1.8800416304859324,1.9942563048805741,32.710022803073514,40.99688397371006,23.987947203431663,2901.375,309,97.51661153577311
B0007,128,461,1.492414389867026,3.486430546073901,4.200151660684939,2.1928976284966537,1.873350316923088,1.9933001058929758,32.62076759783716,40.88481342461614,23.86413247301575,2901.187,309,97.79168053403721
B0007,129,465,1.487482776538081,3.4812572775226682,4.200453152662228,2.0298495899147295,1.8797045920181357,1.994355063355133,32.57651826255201,41.09400879501426,23.796556329674626,2891.64,308,97.82685585717128
B0007,130,469,1.482535148640411,3.4823550791204023,4.200291122451955,2.0959492247836815,1.8790771964585375,1.9927610429233324,32.58396494906228,41.01377835587309,23.788802856443375,2882.906,307,97.44688171675394
B0007,131,473,1.4827874322228984,3.4835074286280525,4.199877643371451,2.177723491219515,1.8728827201349676,1.9944391195904978,32.623742674615976,40.90635248178393,23.82871891762843,2883.265,307,97.78503147535743
B0007,132,477,1.476971179775059,3.478976541530706,4.200436806124781,2.056251340337525,1.8726821517266898,1.994379463643991,32.58599202496769,41.06596192416311,23.743478109305848,2882.969,307,97.70863064285372
B0007,133,481,1.4819015554137276,3.483501191305966,4.193077426787744,2.1512510632923165,1.872769806970048,1.992644974954703,32.864544723781215,40.84520330629611,24.457169523678328,2891.656,308,98.16693325536521
B0007,134,483,1.4981366198874824,3.4899701994096612,4.203372086437543,2.1693699073642034,1.8800526095621806,1.9933389783603288,33.079651096902374,41.12807910254104,24.575871874910508,2901.25,309,98.52520454735996
B0007,135,485,1.4820775214392872,3.484801138956006,4.202065190134895,2.116759239247948,1.8730803637891618,1.9933817364068822,32.932141650182686,41.094988453128494,24.328512035193278,2891.703,308,97.15116223655603
B0007,136,489,1.4771155312812152,3.47835437960934,4.200086642861885,2.009424225590032,1.872593579883026,1.9932411647857315,32.755748003791545,41.11877573165318,24.080433038145774,2883.016,307,97.49050984715659
B0007,137,493,1.4720772783056488,3.475694933923807,4.199758658258613,2.0034792344341588,1.8724797349992206,1.995591810750265,32.52965474617847,40.980034990626955,23.77234297368613,2873.453,306,97.48467220819734
B0007,138,497,1.472248013656454,3.481431873453954,4.199843161074874,2.172988732474185,1.865968723158606,1.9935321227601952,32.848065199041,41.017509953482886,24.130003633195166,2874.031,306,97.79216482815714
B0007,139,501,1.4670106672274665,3.4796060336232353,4.200352076636086,2.087464676179042,1.8658199135269655,1.9930538887372675,33.072327061961936,41.299420742573055,24.398489581288885,2874.234,306,97.6959592614053
B0007,140,505,1.4617672495335379,3.4782258967329596,4.200169604165679,2.110564313669325,1.8654929805746867,1.996737767854495,32.85096451719535,41.105738037939375,24.15787591865575,2864.984,305,97.44476153184074
