battery,num,idx,cap,v_mean,v_max,v_min,i_mean,i_max,t_mean,t_max,t_min,dur,pts
B0005,36,100,1.8030770875000002,4.135482199390235,4.209312403034285,3.1817353485221376,0.6914614254233741,3.554660481050277,24.93654575305907,28.45707570576707,23.58982857337026,10032.485,3623
B0005,37,104,1.7985425895833336,4.139326441744096,4.209847565954341,3.188736239230124,0.6542284869963285,3.559444964364823,25.09997200587896,28.65264667440442,23.93100684906631,10574.297,3819
B0005,38,108,1.7920589747222222,4.138977878664847,4.208965362941993,3.1995494512602285,0.6590011858822407,3.5612026877917553,25.238210571113736,28.898824039759212,23.807911838361818,10461.735,3780
B0005,39,112,1.7827090905555554,4.1375438860840354,4.209292498751627,3.2162013536262384,0.6869430437876795,3.5948737369966377,25.076721129383717,28.633513419804633,23.586914187260792,9993.062000000005,3605
B0005,40,116,1.7765779826388888,4.142130778874384,4.209583847791707,3.223928529991111,0.6448927507600201,3.6018235936716247,24.785407292651822,28.473512860821305,23.31379977040365,10602.281,3826
B0005,41,120,1.7674550887500002,4.143752782064051,4.209668023401793,3.239300973000498,0.6375894665115571,3.629064335057617,24.684734315899224,28.25409621799234,23.393305453671598,10667.969,3847
B0005,42,124,1.7668957727777779,4.142407348200686,4.209651256417474,3.2364581942530544,0.6471451912981612,3.6131518500912776,25.22288378016189,28.7817612001126,24.002283686284205,10504.781,3789
B0005,43,128,1.7617245472222223,4.140988175836148,4.208972610120855,3.24280663963839,0.6614030123169553,3.6294504437547443,25.651300573733486,29.239711164174615,24.271128751208252,10246.781,3696
B0005,44,132,1.7563309100000002,4.141220239838989,4.208924563756907,3.247480792255816,0.6645560599271352,3.6549536807328544,25.56869332326285,29.20215112477588,24.06058870103416,10166.218999999997,3666
B0005,45,135,1.7674425718055555,4.145471994664563,4.209761448406007,3.2325525653503906,0.6284115376453988,3.6698120760048636,25.077792180591818,28.994866075880225,23.66068079402558,10804.922,3900
B0005,46,138,1.756394757638889,4.14506668505229,4.2099926286120235,3.2460008786636303,0.6277334849899132,3.663267101527155,24.88199584693937,28.689379753778315,23.416793639013417,10758.985,3882
B0005,47,142,1.7459417436111113,4.1439383443857984,4.20985882694637,3.258925472084767,0.6510076294750404,3.6630644097478386,24.755786611089874,28.49879598287713,23.301627528103573,10317.515,3719
B0005,48,146,1.7361636819444446,4.147603583681183,4.209887230778187,3.2692690512059093,0.6174926325522054,3.6848694124104724,24.655846530387144,28.4799079867521,23.24672830817118,10805.734,3895
B0005,49,149,1.7279182520833334,4.144169219623314,4.208756826791167,3.3033140359155366,0.6678040617106605,3.750655264382395,25.34567237446073,29.03785527005412,24.00317674324543,9946.391,3585
B0005,50,152,1.797925999444444,4.131849671664145,4.209078075122493,3.1336137688971912,0.6869538614090758,3.4572307856174196,27.394756753879477,31.187717740405038,25.84852294268604,10063.547,3642
B0005,51,156,1.7749463895833333,4.137762150724724,4.208951335685938,3.194525311567972,0.6578249771794881,3.5412440147431115,26.62662742896046,30.582056460987562,24.96756846214276,10376.172,3752
B0005,52,160,1.7598977415277772,4.136417646225786,4.208915493791651,3.222452894613076,0.6937727344352664,3.5744732232808083,26.046549681443857,29.82743733628493,24.48380885702922,9756.858999999997,3523
B0005,53,164,1.7518659408333335,4.143293464486577,4.209049100025683,3.235623629031344,0.6350140432301272,3.61089870293044,25.581948046823246,29.510756491862573,24.09436200073004,10610.906,3830
B0005,54,168,1.740323757777778,4.141204436224519,4.209569401740179,3.253161660922962,0.6705740437939459,3.639611422840837,25.49138644694599,29.242612704276365,24.040154632459373,9978.078,3598
B0005,55,172,1.736033874861111,4.143218012656775,4.209622938017622,3.2592554494686565,0.6513908761429352,3.631031388483906,25.701157771778043,29.462118812271356,24.340261894805117,10246.984,3694
B0005,56,176,1.7299269494444445,4.144865101412786,4.209081297803344,3.2649322937796708,0.6373854567322019,3.652558047852112,25.613934369346374,29.50834432489215,24.159479762800604,10437.047,3763
B0005,57,180,1.7196266572222225,4.147948571482696,4.208974409503451,3.279483281471355,0.6112928899250073,3.6543670254141096,25.46355915016756,29.374561267657022,24.032037356605592,10805.827999999994,3895
B0005,58,184,1.7111140004166665,4.149201403617409,4.209555035163918,3.291206125801604,0.6086527599709856,3.671875049505212,25.33969655722996,29.242377848768914,23.889823068013925,10805.375,3893
B0005,59,188,1.7049093045833335,4.149406779823055,4.209137758018692,3.2971153140129523,0.6130695156248263,3.672509218918276,25.31525129117544,29.194410076554547,23.949399827052787,10685.968,3848
B0005,60,192,1.700311406111111,4.149090663397314,4.209099895596076,3.300542688148963,0.6169314926831561,3.6974959048887244,25.828563716440225,29.65122582795794,24.512527942674893,10588.64,3813
B0005,61,196,1.6940952720833333,4.150424193061779,4.209853267385404,3.3051034396902876,0.6065556397426511,3.6992236317763525,25.734607118644377,29.592983253559662,24.318435980891074,10736.094,3865
B0005,62,200,1.6886234954166663,4.146085129079872,4.2096673235964825,3.3082686726641857,0.6635046102220322,3.7091773352591484,25.76108296721704,29.51162108922301,24.200642061950155,9790.859,3517
B0005,63,204,1.6798313754166667,4.1499193977728535,4.209786575419923,3.3175201646841104,0.6287362397272169,3.7157585852195676,25.571090931927195,29.367459158203413,24.03452719909137,10274.359,3691
B0005,64,208,1.6688104622222222,4.153218272900694,4.209876728572126,3.325912676457561,0.598483030108707,3.740291077407621,25.430453941726714,29.23737726861414,24.08467376180721,10711.063,3851
B0005,65,212,1.669225862222222,4.153201426027839,4.209530517872284,3.3224316122949804,0.5934183714880006,3.7401919874760297,25.88337057270213,29.660660346177963,24.517530315794897,10806.015,3885
B0005,66,215,1.6631081011111113,4.152014646554812,4.208914229782625,3.323183986237931,0.6099204436270197,3.7337806887974363,25.87474661521862,29.685994740308107,24.32440498541706,10481.047,3765
B0005,67,218,1.6532788636111109,4.151753271023818,4.20945720713541,3.334317071119612,0.6260483533669134,3.741021320410516,25.80758127668049,29.59730563243775,24.205195780768218,10153.36,3643
B0005,68,222,1.6477422356944444,4.1547198806162084,4.2089346821451405,3.334898622378469,0.5938560587916223,3.7399805018111114,25.5954074570814,29.46753663391266,24.04092804190746,10662.468,3827
B0005,69,226,1.6368493729166669,4.154952006139018,4.209707468094477,3.3402795328318953,0.5991767690651641,3.754749438788794,25.55053773186138,29.380338854228082,24.019013487688376,10494.625,3768
B0005,70,230,1.6337661668055554,4.155379997866793,4.209731200087021,3.3409888939684156,0.5995207485875399,3.752539379854498,25.612623072192534,29.43349608540407,24.08064402627926,10467.75,3753
B0005,71,234,1.6274174770833332,4.153316766159906,4.209073152424942,3.3428891919042925,0.6314443040000698,3.756495517193588,25.748665763785176,29.478594943854127,24.133143852878685,9904.406,3550
B0005,72,238,1.6224076047222222,4.157897041005441,4.209596233803924,3.3438818828882586,0.5767916029734703,3.744765382806153,25.6042633567313,29.485508821517058,24.074560998580367,10805.656,3874
B0005,73,242,1.61698358875,4.158301579574542,4.209613645729595,3.3442903966987885,0.5764932369613758,3.7512382618887,25.594290723516522,29.46840138001844,24.052271252523507,10777.328,3863
B0005,74,246,1.6055983994444445,4.159047289093139,4.209728406741538,3.348561399462872,0.5742131977677993,3.7608845310314725,25.571898601563962,29.445806473811558,24.039503680591842,10745.86,3851
B0005,75,250,1.601367977638889,4.159718967989124,4.208850308126176,3.349401479431822,0.5690092694325939,3.749853410240243,25.578913233960286,29.461354450795127,24.041840562196686,10806.781,3871
B0005,76,254,1.5968731377777776,4.160264481810484,4.209548533406234,3.3484111036158017,0.5678103082048145,3.7606437069615724,25.533341503049385,29.419371934150707,23.97698405313052,10806.593999999997,3869
B0005,77,258,1.5852290208333335,4.159689082589737,4.209155099660752,3.3526814727062533,0.5843102307994543,3.7624796093415975,25.528501101408498,29.36719581714494,23.929686934786687,10429.547,3730
B0005,78,262,1.5797946991666667,4.161677857625895,4.208909520868368,3.3525209936945446,0.5616165710635344,3.75723296715059,25.343485567182306,29.297103402943527,23.69378736708197,10807.094,3866
B0005,79,265,1.5764567640277778,4.162950996258241,4.209146036373753,3.3543970686874927,0.564638728430734,3.7704870056407627,25.74425872850638,29.548289844330217,24.431735503792744,10719.016,3833
B0005,80,268,1.5892356633333333,4.161013971943199,4.210057230429361,3.3434425218637385,0.5649865230510969,3.7920672983852324,25.595338590346493,29.561095605794584,23.933925146816026,10806.437000000005,3869
B0005,81,272,1.5705289845833335,4.1629084383191435,4.209716534256135,3.3483684039657065,0.5584479601160856,3.780997640483466,25.09978697110705,29.019647107560132,23.48287549077598,10805.265,3862
B0005,82,276,1.5598070295833335,4.161556080063684,4.209586501290089,3.350035915668947,0.587628049850611,3.7785963302065984,25.10980717855015,28.88550118608269,23.555519720998255,10208.062,3643
B0005,83,280,1.5548059405555557,4.163963297107284,4.2090401069219165,3.3513347692589686,0.5522537779402243,3.7792507114042633,25.371319727334306,29.195907400785313,23.98131348180412,10807.219,3861
B0005,84,284,1.5546605790277777,4.163591474928629,4.209243624615146,3.3506128503723054,0.5523363721864203,3.7809289932617984,25.937420351426873,29.781642735382384,24.429165101741575,10805.906,3862
B0005,85,288,1.5487529631944446,4.1634038590427345,4.209412194077453,3.350128688133216,0.5582272311742397,3.7769672465646154,25.854633339319907,29.71020972616952,24.280236469175204,10655.937000000005,3806
B0005,86,292,1.5436798181944444,4.161977850610306,4.208856368304407,3.3508280926830882,0.5868082728743487,3.7814796718164394,25.787542115810904,29.58766933151088,24.141564850225944,10117.172,3607
B0005,87,296,1.5326113961111112,4.165623166892737,4.2096723781735434,3.3506354280123993,0.5445735858365148,3.7861373580329056,25.344864067680145,29.26425769721006,23.746378426752443,10805.86,3857
B0005,88,300,1.5232846994444444,4.166393374523762,4.209166908560572,3.350922144041792,0.5413928195405404,3.7861841057200616,25.2776605000605,29.166832065867634,23.83471956633808,10806.328,3857
B0005,89,304,1.524770158611111,4.165957512196699,4.208895457764258,3.35125780661867,0.544783783149457,3.791529502108569,25.790973204291312,29.64168246762455,24.298480935023758,10744.828,3833
B0005,90,308,1.517945577777778,4.166355420900779,4.209632701272167,3.3528581730372933,0.5396372356377311,3.793788356541067,25.936121509912226,29.84083319742673,24.375131164957217,10804.797000000006,3855
B0005,91,315,1.5415824784722223,4.165583011785556,4.209028477452613,3.354145458071941,0.547825079991849,3.798804009542813,25.891013405303514,29.683647277202674,24.468551750717264,10802.578,3862
B0005,92,318,1.5584702690277776,4.161450485098774,4.209763047586473,3.348015808348912,0.5681540753897639,3.7814302641150186,26.42800153627129,30.299187661483778,24.84324131711326,10544.452999999994,3773
B0005,93,322,1.5431218008333334,4.163428705620306,4.208874914689389,3.3529759174446823,0.5539769898581274,3.7704677067191414,26.21556986443908,30.159651359558897,24.59947933106632,10701.125,3827
B0005,94,326,1.5265661415277776,4.165103475733391,4.209803512518001,3.3552183107405935,0.5426312960406565,3.7856876338390446,25.960695609651008,29.922619314028488,24.35439492458845,10805.813,3864
B0005,95,330,1.5222852906944444,4.1653575923861625,4.208872213190271,3.3540567989886063,0.5468255238242754,3.7831325853036097,25.838168915840225,29.789042272226812,24.223550520081194,10693.438,3817
B0005,96,334,1.511702590555556,4.166173127483916,4.209853693640944,3.3543202199580766,0.5421061262523846,3.792785768996613,25.811823765569297,29.7396171935254,24.260138324507313,10708.406,3822
B0005,97,338,1.507437681388889,4.166879439346124,4.2088630113100365,3.3538194889943185,0.5356248787379435,3.8005026292725193,25.866599042915986,29.817451931587808,24.311321572473123,10805.297000000006,3857
B0005,98,342,1.50100974,4.16582569935258,4.208838075023042,3.3536880148349315,0.5565481835119465,3.7962708461734964,25.932238529516265,29.804974649979396,24.323302639088634,10363.61,3694
B0005,99,346,1.4963425118055556,4.16768143102544,4.209529411772671,3.353396374532837,0.5316635610137629,3.7967349999162745,25.8627841242131,29.81518660623584,24.3016313321181,10805.094,3856
B0005,100,350,1.4862138826388889,4.168396588809721,4.209662720393985,3.354434207234332,0.5282070765197222,3.7954231603196398,25.876664410701412,29.836684573126362,24.324128928534705,10805.5,3853
B0005,101,354,1.4808174066666664,4.168735204362698,4.209010138135633,3.354272833395381,0.5261197422402496,3.790160126869453,25.90081245653995,29.863474041359538,24.33304463599842,10806.844,3853
B0005,102,358,1.4758989055555554,4.167738533245543,4.209286321889628,3.3532627894758096,0.5470458119378756,3.7995718720122174,25.961139619102717,29.847879865816882,24.31702368818605,10367.906000000003,3692
B0005,103,362,1.4703446458333331,4.169622465731045,4.20906168640711,3.353429498656367,0.5222441821757315,3.7990338355492006,25.847581583069786,29.817445053015998,24.25033773631123,10806.719,3852
B0005,104,366,1.4800995572222222,4.1683659306021825,4.209837365677117,3.3525780744031093,0.5660708819929412,3.8037651552224965,26.343040591685405,30.0408863638767,24.963947757408594,10043.172,3574
B0005,105,369,1.493526253888889,4.16712940529248,4.2098269996566815,3.3528818658863946,0.5426772395852447,3.7880092299940564,26.57680877670008,30.484119019984476,24.94350924367004,10569.812,3771
B0005,106,373,1.4753237275,4.165918636441142,4.209674359299608,3.3549736761488096,0.5722093435528285,3.780497203202185,26.497126053434993,30.320993292587357,24.78426914005415,9917.203,3531
B0005,107,377,1.455302099166667,4.167385475237739,4.209167062707327,3.353783910785033,0.5392961068232658,3.78354069112842,26.23246228056812,30.154996545118347,24.53728741962599,10317.406,3696
B0005,108,381,1.4589487144444444,4.1703511098068216,4.208855011933893,3.352797565070414,0.5179640577780269,3.786992198738482,26.000979471677365,29.97682928823835,24.4244017860353,10806.109,3851
B0005,109,385,1.4491793468055556,4.1685257209213695,4.2093630515127325,3.3534938324434367,0.5541522539066256,3.779886472168926,26.304406677546186,30.08507492258316,24.73456779554659,10041.921,3572
B0005,110,389,1.449561294861111,4.170374029841988,4.2099281798934305,3.351842602525664,0.5183929425340349,3.795520340383196,26.488314685413716,30.388201652887467,24.93173080979104,10719.281,3822
B0005,111,393,1.4454005097222222,4.171060912120711,4.209625447385018,3.352784743728,0.5131309385757034,3.7930416938652813,26.360634597576503,30.35093185395905,24.69788139456726,10804.719,3850
B0005,112,397,1.43378128625,4.172102471144396,4.209994497945742,3.3525597572322092,0.5090356783137009,3.784631939017424,26.01371119236736,29.97632430805407,24.437865455357734,10805.687,3848
B0005,113,401,1.4277436691666667,4.169895005190017,4.209645673539432,3.3516897442147413,0.5479316188878623,3.7881526416328097,26.297723923750286,30.072488379955132,24.680897947030203,10011.406,3557
B0005,114,405,1.4291066158333332,4.172224402561897,4.2095192868246425,3.3517133635514114,0.5067633615887354,3.787652905735484,26.460055536819574,30.336671946542243,24.98138132377594,10806.625,3849
B0005,115,409,1.423998020138889,4.172390702305611,4.209686875098169,3.3514036655318793,0.5056188779860936,3.7934031719292136,26.522125341707824,30.483128850170555,24.891340439590127,10805.563,3847
B0005,116,413,1.4179580198611113,4.17292540089804,4.209097023225327,3.3518264434107543,0.503358656635259,3.7849188788658266,26.304507189511508,30.274856346189882,24.664228463609295,10807.219,3846
B0005,117,417,1.4131741156944442,4.173506980483201,4.20966048778739,3.3507643062775467,0.5019009567309177,3.7833729238324505,26.033862750089828,30.035870598156723,24.394109473614314,10805.547,3843
B0005,118,421,1.407818474027778,4.173120289801623,4.209800153781022,3.3505766058453985,0.5141489536591944,3.7783214303674972,26.173877726061654,30.03736523711485,24.62832991178077,10510.453,3735
B0005,119,425,1.4077477454166667,4.171960284239058,4.208986473959438,3.350429078451017,0.5297120276083316,3.7757654753765975,26.58087845459433,30.351591057822837,25.029870666747808,10202.781,3622
B0005,120,429,1.403348927777778,4.171902834988741,4.2094113854487585,3.3519051164645437,0.5317457033030483,3.784466502357455,26.844678208638005,30.67648939138071,25.119039641870298,10140.858999999997,3602
B0005,121,432,1.4334585691666668,4.1712738901121105,4.209579923728784,3.3517957395366507,0.532333500288673,3.803491370652066,26.650851656256684,30.448107672298725,25.198428049358593,10340.672,3678
B0005,122,435,1.4327907481944446,4.171468491878122,4.208897768601187,3.351648116958036,0.5139779575939227,3.789079576736508,26.644530238931335,30.60906521554531,24.961686122528825,10700.062999999995,3811
B0005,123,439,1.412484024861111,4.172802234100528,4.208949896486924,3.3520081728180475,0.5102626088528518,3.772572137699855,26.22137188976638,30.19378282488405,24.55055716015307,10628.938,3782
B0005,124,443,1.4022703568055555,4.174124314497429,4.209016148652449,3.350690235802344,0.49805875134865857,3.7726433109881365,25.981908446070978,29.935657831042917,24.40562183448975,10807.109,3843
B0005,125,447,1.39655595625,4.174346392804098,4.209823901420775,3.3498557087920315,0.49987418244049164,3.77909637061834,25.957258610228184,29.8881671331284,24.3868318812725,10722.515,3811
B0005,126,451,1.3919492515277778,4.17489016638359,4.209170290922202,3.3487260291497885,0.4952166162204112,3.7805927268861135,25.910664889466272,29.861095412731405,24.332307216652737,10772.969,3832
B0005,127,455,1.3859506277777778,4.17500186209585,4.209747743387126,3.3472982873443136,0.49474279917231173,3.7967496368002682,25.915316403584885,29.859618167527618,24.31919207887584,10745.718999999997,3820
B0005,128,459,1.3820275722222222,4.175515479681168,4.209894860161395,3.346522932588962,0.49036942367367997,3.7808181797700295,25.80295172183165,29.76623045605718,24.198731993203996,10807.094,3841
B0005,129,463,1.3761844218055557,4.174292387595526,4.2090419862189705,3.347387991583747,0.5228694896409096,3.7726316335985777,25.798431586046714,29.659062062043006,24.108821646456608,10113.641,3585
B0005,130,467,1.368717240277778,4.175643593578711,4.2091512370452655,3.344476114789535,0.4955190399174129,3.79156342857451,25.716243739071537,29.636312800311195,24.116005247670884,10585.812,3762
B0005,131,471,1.3695170031944446,4.176577322242164,4.2089344930633095,3.345621909727096,0.485902846971967,3.7824454903358253,25.721597233349875,29.674942267630755,24.155488317346414,10806.562,3837
B0005,132,475,1.3659923329166668,4.176790229876768,4.20956126773023,3.344250467904019,0.4846646552524134,3.794059988721768,25.681959267638916,29.66255999018432,24.059654299557888,10805.281000000003,3834
B0005,133,479,1.3606978093055555,4.176985790150989,4.209087989190457,3.3434587647361527,0.48620757157227007,3.7912686790666448,25.624925482393323,29.574918567388586,24.00221272849387,10733.391,3808
B0005,134,482,1.3746036259722223,4.177987238970751,4.2096620077990865,3.3475444317933105,0.4880891831987697,3.7875831610983974,26.214209031070983,30.038979775800122,24.84161297790473,10805.547,3835
B0005,135,484,1.3818324591666669,4.173973017733684,4.20979896478687,3.346596249241444,0.49332216064200524,3.78304355444368,26.418135656045987,30.44925709999368,24.60561215609096,10751.266000000003,3824
B0005,136,487,1.3653885344444445,4.17659968208389,4.209588279991649,3.347969939170728,0.4851314660752024,3.76450226475426,26.041050682309145,30.051459766235475,24.406914338764295,10805.625,3838
B0005,137,491,1.3605640154166665,4.177020484618747,4.208963727299078,3.3439377168826576,0.4832352798618916,3.787251026252032,25.78429991090836,29.83228995796081,24.102543062532398,10806.672,3834
B0005,138,495,1.3500399188888887,4.176949472748766,4.209722877884705,3.3440394085174,0.4932185537689098,3.790423978004734,25.89460433493637,29.749204122508385,24.386054393194264,10502.453,3725
B0005,139,499,1.3510869447222225,4.177167687873663,4.209676059278413,3.3441211905536,0.4846716364976378,3.7971023250598015,26.21291162607548,30.125015931862148,24.698094829009012,10689.219,3793
B0005,140,503,1.3506378159722223,4.176615170009566,4.209570995056534,3.342940481283274,0.49702672899162764,3.8053775528158647,26.189195744166067,30.142009338201902,24.484611679990056,10436.453999999998,3700
B0005,141,507,1.344813835138889,4.176632324656065,4.209447384056193,3.3423355342925554,0.5068062457427471,3.795650309241255,25.925635492800915,29.843375053160454,24.175956301411055,10193.25,3609
B0005,142,511,1.34014724125,4.178482558143892,4.208946514436026,3.3409100193242898,0.4787472801282615,3.7904734461204876,25.56161801380306,29.564480083595075,23.9033810697992,10733.703,3805
B0005,143,515,1.335153442361111,4.178606107587668,4.2097116328585535,3.3419417446795183,0.48057330003463344,3.7799207541995568,25.662187990962515,29.574314879183014,24.152834375680932,10647.812,3774
B0005,144,519,1.3353193895833333,4.178293208291327,4.208975288401353,3.340993070052495,0.4822758212874978,3.7933352746466817,25.980230716549915,29.926917344820954,24.342600156037985,10621.235,3764
B0005,145,523,1.3276842144444443,4.1770810163384215,4.20900687681348,3.3415110902495564,0.5113257088116246,3.7884468298188487,25.8806869522218,29.766294155994522,24.08509458776678,9969.577999999994,3528
B0005,146,527,1.3264449719444447,4.1790092292724275,4.209687609257486,3.3394858458136367,0.4847002732219088,3.784529376109808,25.489728914515275,29.462747298392184,23.76888351150006,10501.094,3717
B0005,147,531,1.3196448147222224,4.179651289471171,4.209245312367315,3.338877397954293,0.478867143696801,3.7821759620123343,25.273691508203626,29.271930927566483,23.608423034434207,10570.735,3741
B0005,148,535,1.3147844768055554,4.180323596506419,4.209279196868547,3.340016083614076,0.4661924854475741,3.7717655072479284,25.44947305264886,29.36355715804258,23.965902802638546,10804.765,3827
B0005,149,539,1.314129803611111,4.178397414005577,4.209621674026962,3.3394210742343233,0.5026252719476297,3.7834249844961874,25.781794240772307,29.66310389082133,24.024873870778546,10037.5,3548
B0005,150,543,1.3146303879166668,4.179704118943526,4.209303699708371,3.3399130661961682,0.47722785554559066,3.7779504832267983,25.68864253357384,29.609551859753193,24.05775731495699,10555.125,3737
B0005,151,547,1.3228317852777778,4.183127253755657,4.209605959425042,3.3530063390337426,0.46882816593079824,3.81681034390481,25.5473433758295,29.24035466838343,24.204039274991032,10807.328,3821
B0005,152,550,1.3606174833333333,4.177677029642593,4.2088907582184145,3.3407373419757564,0.48309772259212813,3.7872296750349106,25.858105200686058,29.82861578831074,24.22728820817936,10790.062999999995,3828
